 Time YPsol YGsol YdNdt YGdt YGpuf YGpel YGhe YGsep Ypn Yqpk Yndt YnHe Yne YTe YTi 
  4.4000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  4.6000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  4.8000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  5.0000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  5.2000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  5.4000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  5.6000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  5.8000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  6.0000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  6.2000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  6.4000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  6.6000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  6.8000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  7.0000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  7.2000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  7.4000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  7.6000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  7.8000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  8.0000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  8.2000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  8.4000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  8.6000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  8.8000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  9.0000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  9.2000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  9.4000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  9.6000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  9.8000E-002  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.0000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.0200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.0400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.0600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.0800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.1000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
