 npl time [msec]
        1230   3500.0000000000000     
 rpl   zpl  tokpl
   412.50000000000000       -28.125000000000000        9.6656576080186643E-003
   412.50000000000000       -18.750000000000000        5.4342850492022879E-002
   412.50000000000000       -9.3750000000000000        7.7382657660451673E-002
   412.50000000000000        0.0000000000000000        7.9152148554980706E-002
   412.50000000000000        9.3750000000000000        5.9690551975094611E-002
   412.50000000000000        18.750000000000000        1.8698928513224515E-002
   421.87500000000000       -65.625000000000000       0.11867844543232128     
   421.87500000000000       -56.250000000000000       0.24302839018494404     
   421.87500000000000       -46.875000000000000       0.34202707121075282     
   421.87500000000000       -37.500000000000000       0.42416501018413716     
   421.87500000000000       -28.125000000000000       0.51565485236800745     
   421.87500000000000       -18.750000000000000       0.57902393402777874     
   421.87500000000000       -9.3750000000000000       0.61105460610914941     
   421.87500000000000        0.0000000000000000       0.61408756377474871     
   421.87500000000000        9.3750000000000000       0.58818933082665636     
   421.87500000000000        18.750000000000000       0.53215968598232644     
   421.87500000000000        28.125000000000000       0.44469980442498758     
   421.87500000000000        37.500000000000000       0.35918748135150053     
   421.87500000000000        46.875000000000000       0.26646969030935475     
   421.87500000000000        56.250000000000000       0.14774429807268183     
   421.87500000000000        65.625000000000000        2.5615576369558309E-003
   431.25000000000000       -93.750000000000000        6.0027547293746909E-002
   431.25000000000000       -84.375000000000000       0.24682997639143167     
   431.25000000000000       -75.000000000000000       0.40374365930851736     
   431.25000000000000       -65.625000000000000       0.61229922218790933     
   431.25000000000000       -56.250000000000000       0.78501473859629289     
   431.25000000000000       -46.875000000000000       0.92484433385733456     
   431.25000000000000       -37.500000000000000        1.0345368747074219     
   431.25000000000000       -28.125000000000000        1.1109081390804014     
   431.25000000000000       -18.750000000000000        1.1602574437047053     
   431.25000000000000       -9.3750000000000000        1.1860908528749823     
   431.25000000000000        0.0000000000000000        1.1888994911240869     
   431.25000000000000        9.3750000000000000        1.1687358637052434     
   431.25000000000000        18.750000000000000        1.1254007073147301     
   431.25000000000000        28.125000000000000        1.0564683598541404     
   431.25000000000000        37.500000000000000       0.95524255822641435     
   431.25000000000000        46.875000000000000       0.82315169222613793     
   431.25000000000000        56.250000000000000       0.65939098945818553     
   431.25000000000000        65.625000000000000       0.45706983511223587     
   431.25000000000000        75.000000000000000       0.29009333082215977     
   431.25000000000000        84.375000000000000       0.11185015244134704     
   440.62500000000000       -112.50000000000000        2.9684514234552248E-002
   440.62500000000000       -103.12500000000000       0.25738265570489549     
   440.62500000000000       -93.750000000000000       0.47958390037908194     
   440.62500000000000       -84.375000000000000       0.74270223898146104     
   440.62500000000000       -75.000000000000000       0.96398275136402489     
   440.62500000000000       -65.625000000000000        1.1389885358650775     
   440.62500000000000       -56.250000000000000        1.2763988514944509     
   440.62500000000000       -46.875000000000000        1.3850014695866104     
   440.62500000000000       -37.500000000000000        1.4687541657929775     
   440.62500000000000       -28.125000000000000        1.5303290127956368     
   440.62500000000000       -18.750000000000000        1.5713856469680312     
   440.62500000000000       -9.3750000000000000        1.5929662760153540     
   440.62500000000000        0.0000000000000000        1.5955655302526466     
   440.62500000000000        9.3750000000000000        1.5792559395389392     
   440.62500000000000        18.750000000000000        1.5436990690947932     
   440.62500000000000        28.125000000000000        1.4880429322872994     
   440.62500000000000        37.500000000000000        1.4108537007000066     
   440.62500000000000        46.875000000000000        1.3098072451233238     
   440.62500000000000        56.250000000000000        1.1813805425547361     
   440.62500000000000        65.625000000000000        1.0203722142483822     
   440.62500000000000        75.000000000000000       0.81075033020912912     
   440.62500000000000        84.375000000000000       0.56303753490728992     
   440.62500000000000        93.750000000000000       0.31776615809509157     
   440.62500000000000        103.12500000000000       0.10148095412586540     
   450.00000000000000       -121.87500000000000       0.15651332019686087     
   450.00000000000000       -112.50000000000000       0.39378548099824046     
   450.00000000000000       -103.12500000000000       0.71369303541502060     
   450.00000000000000       -93.750000000000000       0.98711284524267839     
   450.00000000000000       -84.375000000000000        1.2006650680432831     
   450.00000000000000       -75.000000000000000        1.3737253829662099     
   450.00000000000000       -65.625000000000000        1.5152721164260459     
   450.00000000000000       -56.250000000000000        1.6307128170019958     
   450.00000000000000       -46.875000000000000        1.7234446218326114     
   450.00000000000000       -37.500000000000000        1.7957249619627720     
   450.00000000000000       -28.125000000000000        1.8491547371768224     
   450.00000000000000       -18.750000000000000        1.8849230462877353     
   450.00000000000000       -9.3750000000000000        1.9038168123527046     
   450.00000000000000        0.0000000000000000        1.9062826738232623     
   450.00000000000000        9.3750000000000000        1.8923926132570681     
   450.00000000000000        18.750000000000000        1.8618416329705922     
   450.00000000000000        28.125000000000000        1.8139725346958375     
   450.00000000000000        37.500000000000000        1.7477461183798766     
   450.00000000000000        46.875000000000000        1.6617452297921618     
   450.00000000000000        56.250000000000000        1.5539617456058143     
   450.00000000000000        65.625000000000000        1.4214724043337883     
   450.00000000000000        75.000000000000000        1.2596482988928044     
   450.00000000000000        84.375000000000000        1.0617088335165776     
   450.00000000000000        93.750000000000000       0.80689571563534890     
   450.00000000000000        103.12500000000000       0.50365960462195258     
   450.00000000000000        112.50000000000000       0.23804948799094314     
   459.37500000000000       -131.25000000000000       0.22839032293930137     
   459.37500000000000       -121.87500000000000       0.53016386460879550     
   459.37500000000000       -112.50000000000000       0.86455142969628784     
   459.37500000000000       -103.12500000000000        1.1374854866725581     
   459.37500000000000       -93.750000000000000        1.3536465727590199     
   459.37500000000000       -84.375000000000000        1.5320141320137874     
   459.37500000000000       -75.000000000000000        1.6806277723952456     
   459.37500000000000       -65.625000000000000        1.8040624540579289     
   459.37500000000000       -56.250000000000000        1.9051678193741204     
   459.37500000000000       -46.875000000000000        1.9860300352220341     
   459.37500000000000       -37.500000000000000        2.0484452929689594     
   459.37500000000000       -28.125000000000000        2.0940595789758611     
   459.37500000000000       -18.750000000000000        2.1242961601555739     
   459.37500000000000       -9.3750000000000000        2.1402129328604125     
   459.37500000000000        0.0000000000000000        2.1424246372710432     
   459.37500000000000        9.3750000000000000        2.1310308173785768     
   459.37500000000000        18.750000000000000        2.1056071616931389     
   459.37500000000000        28.125000000000000        2.0652573845426225     
   459.37500000000000        37.500000000000000        2.0086961673403252     
   459.37500000000000        46.875000000000000        1.9343675561936908     
   459.37500000000000        56.250000000000000        1.8405470800133337     
   459.37500000000000        65.625000000000000        1.7252931906458371     
   459.37500000000000        75.000000000000000        1.5861242794255095     
   459.37500000000000        84.375000000000000        1.4192110693970217     
   459.37500000000000        93.750000000000000        1.2179583960419056     
   459.37500000000000        103.12500000000000       0.97082890704941938     
   459.37500000000000        112.50000000000000       0.65414047083948801     
   459.37500000000000        121.87500000000000       0.31908874992744130     
   459.37500000000000        131.25000000000000        4.5793784765890945E-002
   468.75000000000000       -140.62500000000000       0.25164200977956275     
   468.75000000000000       -131.25000000000000       0.59275684900229364     
   468.75000000000000       -121.87500000000000       0.94589097471067618     
   468.75000000000000       -112.50000000000000        1.2213582630673943     
   468.75000000000000       -103.12500000000000        1.4452931112629879     
   468.75000000000000       -93.750000000000000        1.6321022996561834     
   468.75000000000000       -84.375000000000000        1.7891578203941441     
   468.75000000000000       -75.000000000000000        1.9202371753393581     
   468.75000000000000       -65.625000000000000        2.0276500979810570     
   468.75000000000000       -56.250000000000000        2.1134972483198431     
   468.75000000000000       -46.875000000000000        2.1800395287515921     
   468.75000000000000       -37.500000000000000        2.2296830919978468     
   468.75000000000000       -28.125000000000000        2.2647953213575982     
   468.75000000000000       -18.750000000000000        2.2874431213215032     
   468.75000000000000       -9.3750000000000000        2.2991778377793679     
   468.75000000000000        0.0000000000000000        2.3008884299839125     
   468.75000000000000        9.3750000000000000        2.2927174956984042     
   468.75000000000000        18.750000000000000        2.2740537900273146     
   468.75000000000000        28.125000000000000        2.2435857988091783     
   468.75000000000000        37.500000000000000        2.1994396857053258     
   468.75000000000000        46.875000000000000        2.1393517029001816     
   468.75000000000000        56.250000000000000        2.0609361476286696     
   468.75000000000000        65.625000000000000        1.9618889169118281     
   468.75000000000000        75.000000000000000        1.8400755340442356     
   468.75000000000000        84.375000000000000        1.6933559937066907     
   468.75000000000000        93.750000000000000        1.5186822210474067     
   468.75000000000000        103.12500000000000        1.3103262620010818     
   468.75000000000000        112.50000000000000        1.0573533532172075     
   468.75000000000000        121.87500000000000       0.73216727737321663     
   468.75000000000000        131.25000000000000       0.35286479667412868     
   468.75000000000000        140.62500000000000        6.5958619880981839E-002
   478.12500000000000       -150.00000000000000       0.22987568964097860     
   478.12500000000000       -140.62500000000000       0.58890286931762725     
   478.12500000000000       -131.25000000000000       0.96264568131119466     
   478.12500000000000       -121.87500000000000        1.2509085885779447     
   478.12500000000000       -112.50000000000000        1.4865501398961203     
   478.12500000000000       -103.12500000000000        1.6840720435321406     
   478.12500000000000       -93.750000000000000        1.8504322551327601     
   478.12500000000000       -84.375000000000000        1.9885695528466554     
   478.12500000000000       -75.000000000000000        2.1002772616491652     
   478.12500000000000       -65.625000000000000        2.1876419952075925     
   478.12500000000000       -56.250000000000000        2.2534354451862524     
   478.12500000000000       -46.875000000000000        2.3010109903111604     
   478.12500000000000       -37.500000000000000        2.3338935926204694     
   478.12500000000000       -28.125000000000000        2.3554024987325253     
   478.12500000000000       -18.750000000000000        2.3683160927308444     
   478.12500000000000       -9.3750000000000000        2.3746712306510140     
   478.12500000000000        0.0000000000000000        2.3756204491032107     
   478.12500000000000        9.3750000000000000        2.3713512202134921     
   478.12500000000000        18.750000000000000        2.3610759985142051     
   478.12500000000000        28.125000000000000        2.3430916704074707     
   478.12500000000000        37.500000000000000        2.3149045321311013     
   478.12500000000000        46.875000000000000        2.2734030548563888     
   478.12500000000000        56.250000000000000        2.2151376836159891     
   478.12500000000000        65.625000000000000        2.1366720287414029     
   478.12500000000000        75.000000000000000        2.0349949872760762     
   478.12500000000000        84.375000000000000        1.9077769102800042     
   478.12500000000000        93.750000000000000        1.7531732727116527     
   478.12500000000000        103.12500000000000        1.5689377083287970     
   478.12500000000000        112.50000000000000        1.3500817732245043     
   478.12500000000000        121.87500000000000        1.0852387549917366     
   478.12500000000000        131.25000000000000       0.74547886598548851     
   478.12500000000000        140.62500000000000       0.34386898352288003     
   478.12500000000000        150.00000000000000        3.8120714327452579E-002
   487.50000000000000       -159.37500000000000       0.16420618496441416     
   487.50000000000000       -150.00000000000000       0.52205302772972662     
   487.50000000000000       -140.62500000000000       0.92317158018291812     
   487.50000000000000       -131.25000000000000        1.2323430074077841     
