   5.5115589212008631        8.8806895706291401E-003   0.0000000000000000        2.2157319997980252       0.25930818413978152        7.2104935549458611E-004   0.0000000000000000        5.5115587980079213E-002   0.0000000000000000        0.0000000000000000       0.29322729605610537       0.18505038873864846     
   10.099173458403916        10.096694119717958        10.092561888574691        10.086776764974122        10.079338748916244        10.070247840401063        10.059504039428573        10.047107345998780        10.033057760111678        10.017355281767273        9.9999999109655615        9.9809916477065439        9.9603304919902200        9.9380164438165899        9.9140495031856553        9.8884296700974144        9.8611569445518672        9.8322313265490138        9.8016528160888541        9.7694214131713899        9.7355371177966195        9.6999999299645427        9.6628098496751598        9.6239668769284705        9.5834710117244768        9.5413222540631750        9.4975206039445705        9.4520660613686580        9.4049586263354392        9.3561982988449159        9.3057850788970864        9.2537189664919506        9.1999999616295085        9.1446280643097602        9.0876032745327091        9.0289255922983500        8.9685950176066846        8.9066115504577130        8.8429751908514369        8.7776859387878545        8.7107437942669641        8.6421487572887692        8.5719008278532698        8.5000000059604623        8.4264462916103504        8.3512396848029322        8.2743801855382078        8.1958677938161788        8.1157025096368418        8.0338843330002003        7.9504132639062526        7.8652893023549995        7.7785124483464401        7.6900827018805753        7.6000000629574043        7.5082645315769270        7.4148761077391434        7.3198347914440545        7.2231405826916593        7.1247934814819587        7.0247934878149536        6.9231406016906405        6.8198348231090211        6.7148761520700972        6.6082645885738671        6.5000001326203316        6.3900827842094898        6.2785125433413409        6.1652894100158875        6.0504133842331278        5.9338844659930619        5.8157026552956914        5.6958679521410138        5.5743803565290300        5.4512398684597407        5.3264464879331461        5.2000002149492452        5.0719010495080390        4.9421489916095265        4.8107440412537077        4.6776861984405826        4.5429754631701522        4.4066118354424164        4.2685953152573743        4.1289259026150260        3.9876035975153723        3.8446283999584119        3.7000003099441470        3.5537193274725745        3.4057854525436970        3.2561986851575142        3.1049590253140247        2.9520664730132298        2.7975210282551277        2.6413226910397212        2.4834714613670084        2.3239673392369897        2.1628103246496644        2.0000004176050346        1.8355376181030980        1.6694219261438559        1.5016533417273070        1.3322318648534526        1.1611574955222936       0.98843023373382688       0.81405007948805563       0.63801703278497768       0.46033109362459412       0.28099226200690497        5.5115589212008631       0.10099173608893328       0.10096694270170424       0.10092562038965583       0.10086776915278808       0.10079338899110096       0.10070247990459449       0.10059504189326864       0.10047107495712346       0.10033057909615890       0.10017355431037499       0.10000000059977172        9.9809917964349099E-002   9.9603306404107111E-002   9.9380165919045763E-002   9.9140496509165052E-002   9.8884298174464980E-002   9.8611570914945559E-002   9.8322314730606777E-002   9.8016529621448634E-002   9.7694215587471128E-002   9.7355372628674261E-002   9.7000000745058046E-002   9.6628099936622469E-002   9.6239670203367531E-002   9.5834711545293216E-002   9.5413223962399568E-002   9.4975207454686558E-002   9.4520662022154187E-002   9.4049587664802453E-002   9.3561984382631344E-002   9.3057852175640901E-002   9.2537191043831082E-002   9.2000000987201916E-002   9.1446282005753374E-002   9.0876034099485498E-002   9.0289257268398246E-002   8.9685951512491646E-002   8.9066116831765671E-002   8.8429753226220348E-002   8.7776860695855663E-002   8.7107439240671616E-002   8.6421488860668222E-002   8.5719009555845452E-002   8.5000001326203334E-002   8.4264464171741840E-002   8.3512398092461013E-002   8.2743803088360809E-002   8.1958679159441258E-002   8.1157026305702332E-002   8.0338844527144057E-002   7.9504133823766421E-002   7.8652894195569437E-002   7.7785125642553077E-002   7.6900828164717369E-002   7.6000001762062300E-002   7.5082646434587869E-002   7.4148762182294076E-002   7.3198349005180921E-002   7.2231406903248419E-002   7.1247935876496554E-002   7.0247935924925328E-002   6.9231407048534740E-002   6.8198349247324791E-002   6.7148762521295494E-002   6.6082646870446821E-002   6.5000002294778814E-002   6.3900828794291431E-002   6.2785126368984687E-002   6.1652895018858588E-002   6.0504134743913127E-002   5.9338845544148311E-002   5.8157027419564140E-002   5.6958680370160601E-002   5.5743804395937700E-002   5.4512399496895445E-002   5.3264465673033841E-002   5.2000002924352869E-002   5.0719011250852535E-002   4.9421490652532853E-002   4.8107441129393795E-002   4.6776862681435390E-002   4.5429755308657623E-002   4.4066119011060501E-002   4.2685953788644010E-002   4.1289259641408164E-002   3.9876036569352964E-002   3.8446284572478395E-002   3.7000003650784478E-002   3.5537193804271186E-002   3.4057855032938553E-002   3.2561987336786558E-002   3.1049590715815197E-002   2.9520665170024479E-002   2.7975210699414395E-002   2.6413227303984967E-002   2.4834714983736170E-002   2.3239673738668018E-002   2.1628103568780498E-002   2.0000004474073633E-002   1.8355376454547399E-002   1.6694219510201811E-002   1.5016533641036856E-002   1.3322318847052544E-002   1.1611575128248886E-002   9.8843024846258509E-003   8.1405009161834713E-003   6.3801704229217229E-003   4.6033110048406198E-003   2.8099226619401597E-003   8.8806895706291401E-003   5.0495867292019581        5.0483470598589788        5.0462809442873455        5.0433883824870609        5.0396693744581222        5.0351239202005313        5.0297520197142864        5.0235536729993902        5.0165288800558390        5.0086776408836364        4.9999999554827808        4.9904958238532720        4.9801652459951100        4.9690082219082949        4.9570247515928276        4.9442148350487072        4.9305784722759336        4.9161156632745069        4.9008264080444270        4.8847107065856950        4.8677685588983097        4.8499999649822714        4.8314049248375799        4.8119834384642353        4.7917355058622384        4.7706611270315875        4.7487603019722853        4.7260330306843290        4.7024793131677196        4.6780991494224580        4.6528925394485432        4.6268594832459753        4.5999999808147543        4.5723140321548801        4.5438016372663546        4.5144627961491750        4.4842975088033423        4.4533057752288565        4.4214875954257185        4.3888429693939273        4.3553718971334821        4.3210743786443846        4.2859504139266349        4.2500000029802312        4.2132231458051752        4.1756198424014661        4.1371900927691039        4.0979338969080894        4.0578512548184209        4.0169421665001002        3.9752066319531263        3.9326446511774997        3.8892562241732200        3.8450413509402876        3.8000000314787021        3.7541322657884635        3.7074380538695717        3.6599173957220272        3.6115702913458296        3.5623967407409793        3.5123967439074768        3.4615703008453202        3.4099174115545106        3.3574380760350486        3.3041322942869336        3.2500000663101658        3.1950413921047449        3.1392562716706705        3.0826447050079437        3.0252066921165639        2.9669422329965309        2.9078513276478457        2.8479339760705069        2.7871901782645150        2.7256199342298704        2.6632232439665731        2.6000001074746226        2.5359505247540195        2.4710744958047632        2.4053720206268538        2.3388430992202913        2.2714877315850761        2.2033059177212082        2.1342976576286872        2.0644629513075130        1.9938017987576862        1.9223141999792059        1.8500001549720735        1.7768596637362872        1.7028927262718485        1.6280993425787571        1.5524795126570123        1.4760332365066149        1.3987605141275639        1.3206613455198606        1.2417357306835042        1.1619836696184949        1.0814051623248322        1.0000002088025173       0.91776880905154901       0.83471096307192794       0.75082667086365351       0.66611593242672629       0.58057874776114682       0.49421511686691344       0.40702503974402782       0.31900851639248884       0.23016554681229706       0.14049613100345248        2.2157319997980252        5.0495867292019581        5.0483470598589788        5.0462809442873455        5.0433883824870609        5.0396693744581222        5.0351239202005313        5.0297520197142864        5.0235536729993902        5.0165288800558390        5.0086776408836364        4.9999999554827808        4.9904958238532720        4.9801652459951100        4.9690082219082949        4.9570247515928276        4.9442148350487072        4.9305784722759336        4.9161156632745069        4.9008264080444270        4.8847107065856950        4.8677685588983097        4.8499999649822714        4.8314049248375799        4.8119834384642353        4.7917355058622384        4.7706611270315875        4.7487603019722853        4.7260330306843290        4.7024793131677196        4.6780991494224580        4.6528925394485432        4.6268594832459753        4.5999999808147543        4.5723140321548801        4.5438016372663546        4.5144627961491750        4.4842975088033423        4.4533057752288565        4.4214875954257185        4.3888429693939273        4.3553718971334821        4.3210743786443846        4.2859504139266349        4.2500000029802312        4.2132231458051752        4.1756198424014661        4.1371900927691039        4.0979338969080894        4.0578512548184209        4.0169421665001002        3.9752066319531263        3.9326446511774997        3.8892562241732200        3.8450413509402876        3.8000000314787021        3.7541322657884635        3.7074380538695717        3.6599173957220272        3.6115702913458296        3.5623967407409793        3.5123967439074768        3.4615703008453202        3.4099174115545106        3.3574380760350486        3.3041322942869336        3.2500000663101658        3.1950413921047449        3.1392562716706705        3.0826447050079437        3.0252066921165639        2.9669422329965309        2.9078513276478457        2.8479339760705069        2.7871901782645150        2.7256199342298704        2.6632232439665731        2.6000001074746226        2.5359505247540195        2.4710744958047632        2.4053720206268538        2.3388430992202913        2.2714877315850761        2.2033059177212082        2.1342976576286872        2.0644629513075130        1.9938017987576862        1.9223141999792059        1.8500001549720735        1.7768596637362872        1.7028927262718485        1.6280993425787571        1.5524795126570123        1.4760332365066149        1.3987605141275639        1.3206613455198606        1.2417357306835042        1.1619836696184949        1.0814051623248322        1.0000002088025173       0.91776880905154901       0.83471096307192794       0.75082667086365351       0.66611593242672629       0.58057874776114682       0.49421511686691344       0.40702503974402782       0.31900851639248884       0.23016554681229706       0.14049613100345248        2.2157319997980252       0.10099173608893328       0.10096694270170424       0.10092562038965583       0.10086776915278808       0.10079338899110096       0.10070247990459449       0.10059504189326864       0.10047107495712346       0.10033057909615890       0.10017355431037499       0.10000000059977172        9.9809917964349099E-002   9.9603306404107111E-002   9.9380165919045763E-002   9.9140496509165052E-002   9.8884298174464980E-002   9.8611570914945559E-002   9.8322314730606777E-002   9.8016529621448634E-002   9.7694215587471128E-002   9.7355372628674261E-002   9.7000000745058046E-002   9.6628099936622469E-002   9.6239670203367531E-002   9.5834711545293216E-002   9.5413223962399568E-002   9.4975207454686558E-002   9.4520662022154187E-002   9.4049587664802453E-002   9.3561984382631344E-002   9.3057852175640901E-002   9.2537191043831082E-002   9.2000000987201916E-002   9.1446282005753374E-002   9.0876034099485498E-002   9.0289257268398246E-002   8.9685951512491646E-002   8.9066116831765671E-002   8.8429753226220348E-002   8.7776860695855663E-002   8.7107439240671616E-002   8.6421488860668222E-002   8.5719009555845452E-002   8.5000001326203334E-002   8.4264464171741840E-002   8.3512398092461013E-002   8.2743803088360809E-002   8.1958679159441258E-002   8.1157026305702332E-002   8.0338844527144057E-002   7.9504133823766421E-002   7.8652894195569437E-002   7.7785125642553077E-002   7.6900828164717369E-002   7.6000001762062300E-002   7.5082646434587869E-002   7.4148762182294076E-002   7.3198349005180921E-002   7.2231406903248419E-002   7.1247935876496554E-002   7.0247935924925328E-002   6.9231407048534740E-002   6.8198349247324791E-002   6.7148762521295494E-002   6.6082646870446821E-002   6.5000002294778814E-002   6.3900828794291431E-002   6.2785126368984687E-002   6.1652895018858588E-002   6.0504134743913127E-002   5.9338845544148311E-002   5.8157027419564140E-002   5.6958680370160601E-002   5.5743804395937700E-002   5.4512399496895445E-002   5.3264465673033841E-002   5.2000002924352869E-002   5.0719011250852535E-002   4.9421490652532853E-002   4.8107441129393795E-002   4.6776862681435390E-002   4.5429755308657623E-002   4.4066119011060501E-002   4.2685953788644010E-002   4.1289259641408164E-002   3.9876036569352964E-002   3.8446284572478395E-002   3.7000003650784478E-002   3.5537193804271186E-002   3.4057855032938553E-002   3.2561987336786558E-002   3.1049590715815197E-002   2.9520665170024479E-002   2.7975210699414395E-002   2.6413227303984967E-002   2.4834714983736170E-002   2.3239673738668018E-002   2.1628103568780498E-002   2.0000004474073633E-002   1.8355376454547399E-002   1.6694219510201811E-002   1.5016533641036856E-002   1.3322318847052544E-002   1.1611575128248886E-002   9.8843024846258509E-003   8.1405009161834713E-003   6.3801704229217229E-003   4.6033110048406198E-003   2.8099226619401597E-003  0.25930818413978152        5.0495868044466638E-002   5.0483471350852120E-002   5.0462810194827915E-002   5.0433884576394042E-002   5.0396694495550481E-002   5.0351239952297247E-002   5.0297520946634318E-002   5.0235537478561729E-002   5.0165289548079452E-002   5.0086777155187494E-002   5.0000000299885862E-002   4.9904958982174549E-002   4.9801653202053556E-002   4.9690082959522881E-002   4.9570248254582526E-002   4.9442149087232490E-002   4.9305785457472780E-002   4.9161157365303389E-002   4.9008264810724317E-002   4.8847107793735564E-002   4.8677686314337131E-002   4.8500000372529023E-002   4.8314049968311235E-002   4.8119835101683765E-002   4.7917355772646608E-002   4.7706611981199784E-002   4.7487603727343279E-002   4.7260331011077093E-002   4.7024793832401227E-002   4.6780992191315672E-002   4.6528926087820451E-002   4.6268595521915541E-002   4.6000000493600958E-002   4.5723141002876687E-002   4.5438017049742749E-002   4.5144628634199123E-002   4.4842975756245823E-002   4.4533058415882835E-002   4.4214876613110174E-002   4.3888430347927831E-002   4.3553719620335808E-002   4.3210744430334111E-002   4.2859504777922726E-002   4.2500000663101667E-002   4.2132232085870920E-002   4.1756199046230506E-002   4.1371901544180405E-002   4.0979339579720629E-002   4.0578513152851166E-002   4.0169422263572029E-002   3.9752066911883210E-002   3.9326447097784718E-002   3.8892562821276538E-002   3.8450414082358685E-002   3.8000000881031150E-002   3.7541323217293934E-002   3.7074381091147038E-002   3.6599174502590461E-002   3.6115703451624209E-002   3.5623967938248277E-002   3.5123967962462664E-002   3.4615703524267370E-002   3.4099174623662395E-002   3.3574381260647747E-002   3.3041323435223410E-002   3.2500001147389407E-002   3.1950414397145716E-002   3.1392563184492343E-002   3.0826447509429294E-002   3.0252067371956563E-002   2.9669422772074155E-002   2.9078513709782070E-002   2.8479340185080301E-002   2.7871902197968850E-002   2.7256199748447722E-002   2.6632232836516920E-002   2.6000001462176434E-002   2.5359505625426267E-002   2.4710745326266426E-002   2.4053720564696898E-002   2.3388431340717695E-002   2.2714877654328811E-002   2.2033059505530250E-002   2.1342976894322005E-002   2.0644629820704082E-002   1.9938018284676482E-002   1.9223142286239198E-002   1.8500001825392239E-002   1.7768596902135593E-002   1.7028927516469276E-002   1.6280993668393279E-002   1.5524795357907599E-002   1.4760332585012239E-002   1.3987605349707197E-002   1.3206613651992483E-002   1.2417357491868085E-002   1.1619836869334009E-002   1.0814051784390249E-002   1.0000002237036816E-002   9.1776882272736997E-003   8.3471097551009055E-003   7.5082668205184279E-003   6.6611594235262720E-003   5.8057875641244431E-003   4.9421512423129255E-003   4.0702504580917356E-003   3.1900852114608615E-003   2.3016555024203099E-003   1.4049613309700798E-003   7.2104935549458611E-004   2.0198346465339596E-002   2.0193387788078516E-002   2.0185123325976707E-002   2.0173553079034182E-002   2.0158677047250936E-002   2.0140495230626967E-002   2.0119007629162272E-002   2.0094214242856862E-002   2.0066115071710723E-002   2.0034710115723869E-002   1.9999999374896292E-002   1.9961982849227993E-002   1.9920660538718968E-002   1.9876032443369225E-002   1.9828098563178763E-002   1.9776858898147575E-002   1.9722313448275665E-002   1.9664462213563036E-002   1.9603305194009685E-002   1.9538842389615611E-002   1.9471073800380812E-002   1.9399999426305298E-002   1.9325619267389058E-002   1.9247933323632099E-002   1.9166941595034414E-002   1.9082644081596010E-002   1.8995040783316885E-002   1.8904131700197037E-002   1.8809916832236467E-002   1.8712396179435174E-002   1.8611569741793163E-002   1.8507437519310426E-002   1.8399999511986970E-002   1.8289255719822792E-002   1.8175206142817892E-002   1.8057850780972270E-002   1.7937189634285929E-002   1.7813222702758862E-002   1.7685949986391076E-002   1.7555371485182568E-002   1.7421487199133338E-002   1.7284297128243385E-002   1.7143801272512710E-002   1.6999999631941317E-002   1.6852892206529198E-002   1.6702478996276360E-002   1.6548760001182796E-002   1.6391735221248517E-002   1.6231404656473509E-002   1.6067768306857785E-002   1.5900826172401336E-002   1.5730578253104168E-002   1.5557024548966276E-002   1.5380165059987664E-002   1.5199999786168329E-002   1.5016528727508274E-002   1.4829751884007494E-002   1.4639669255665995E-002   1.4446280842483773E-002   1.4249586644460830E-002   1.4049586661597165E-002   1.3846280893892778E-002   1.3639669341347669E-002   1.3429752003961839E-002   1.3216528881735285E-002   1.2999999974668015E-002   1.2780165282760018E-002   1.2557024806011301E-002   1.2330578544421860E-002   1.2100826497991700E-002   1.1867768666720818E-002   1.1631405050609214E-002   1.1391735649656887E-002   1.1148760463863839E-002   1.0902479493230069E-002   1.0652892737755579E-002   1.0400000197440366E-002   1.0143801872284431E-002   9.8842977622877765E-003   9.6214878674503977E-003   9.3553721877722967E-003   9.0859507232534751E-003   8.8132234738939330E-003   8.5371904396936669E-003   8.2578516206526804E-003   7.9752070167709733E-003   7.6892566280485413E-003   7.4000004544853906E-003   7.1074384960815151E-003   6.8115707528369198E-003   6.5123972247516041E-003   6.2099179118255644E-003   5.9041328140588042E-003   5.5950419314513200E-003   5.2826452640031170E-003   4.9669428117141909E-003   4.6479345745845434E-003   4.3256205526141728E-003   4.0000007458030834E-003   3.6710751541512701E-003   3.3388437776587362E-003   3.0033066163254784E-003   2.6644636701515000E-003   2.3223149391368024E-003   1.9768604232813791E-003   1.6281001225852368E-003   1.2760340370483714E-003   9.2066216667078475E-004   5.6198451145247701E-004   0.0000000000000000        1.0099173232669798E-002   1.0096693894039258E-002   1.0092561662988353E-002   1.0086776539517091E-002   1.0079338523625468E-002   1.0070247615313483E-002   1.0059503814581136E-002   1.0047107121428431E-002   1.0033057535855362E-002   1.0017355057861934E-002   9.9999996874481460E-003   9.9809914246139966E-003   9.9603302693594842E-003   9.9380162216846125E-003   9.9140492815893815E-003   9.8884294490737875E-003   9.8611567241378324E-003   9.8322311067815180E-003   9.8016525970048424E-003   9.7694211948078057E-003   9.7355369001904061E-003   9.6999997131526489E-003   9.6628096336945288E-003   9.6239666618160493E-003   9.5834707975172070E-003   9.5413220407980052E-003   9.4975203916584424E-003   9.4520658500985184E-003   9.4049584161182333E-003   9.3561980897175871E-003   9.3057848708965815E-003   9.2537187596552131E-003   9.1999997559934852E-003   9.1446278599113962E-003   9.0876030714089461E-003   9.0289253904861349E-003   8.9685948171429643E-003   8.9066113513794308E-003   8.8429749931955379E-003   8.7776857425912840E-003   8.7107435995666688E-003   8.6421485641216926E-003   8.5719006362563552E-003   8.4999998159706585E-003   8.4264461032645989E-003   8.3512394981381799E-003   8.2743800005913980E-003   8.1958676106242585E-003   8.1157023282367544E-003   8.0338841534288927E-003   7.9504130862006681E-003   7.8652891265520841E-003   7.7785122744831381E-003   7.6900825299938318E-003   7.5999998930841644E-003   7.5082643637541368E-003   7.4148759420037472E-003   7.3198346278329973E-003   7.2231404212418863E-003   7.1247933222304150E-003   7.0247933307985826E-003   6.9231404469463891E-003   6.8198346706738345E-003   6.7148760019809196E-003   6.6082644408676427E-003   6.4999999873340073E-003   6.3900826413800091E-003   6.2785124030056505E-003   6.1652892722109300E-003   6.0504132489958501E-003   5.9338843333604091E-003   5.8157025253046070E-003   5.6958678248284437E-003   5.5743802319319193E-003   5.4512397466150346E-003   5.3264463688777897E-003   5.2000000987201828E-003   5.0719009361422157E-003   4.9421488811438883E-003   4.8107439337251989E-003   4.6776860938861483E-003   4.5429753616267375E-003   4.4066117369469665E-003   4.2685952198468335E-003   4.1289258103263402E-003   3.9876035083854866E-003   3.8446283140242707E-003   3.7000002272426953E-003   3.5537192480407575E-003   3.4057853764184599E-003   3.2561986123758021E-003   3.1049589559127822E-003   2.9520664070294021E-003   2.7975209657256600E-003   2.6413226320015585E-003   2.4834714058570954E-003   2.3239672872922717E-003   2.1628102763070864E-003   2.0000003729015417E-003   1.8355375770756350E-003   1.6694218888293681E-003   1.5016533081627392E-003   1.3322318350757500E-003   1.1611574695684012E-003   9.8843021164068956E-004   8.1405006129261841E-004   6.3801701852418571E-004   4.6033108333539237E-004   2.8099225572623851E-004   5.5115587980079213E-002   1.0099173232669798E-002   1.0096693894039258E-002   1.0092561662988353E-002   1.0086776539517091E-002   1.0079338523625468E-002   1.0070247615313483E-002   1.0059503814581136E-002   1.0047107121428431E-002   1.0033057535855362E-002   1.0017355057861934E-002   9.9999996874481460E-003   9.9809914246139966E-003   9.9603302693594842E-003   9.9380162216846125E-003   9.9140492815893815E-003   9.8884294490737875E-003   9.8611567241378324E-003   9.8322311067815180E-003   9.8016525970048424E-003   9.7694211948078057E-003   9.7355369001904061E-003   9.6999997131526489E-003   9.6628096336945288E-003   9.6239666618160493E-003   9.5834707975172070E-003   9.5413220407980052E-003   9.4975203916584424E-003   9.4520658500985184E-003   9.4049584161182333E-003   9.3561980897175871E-003   9.3057848708965815E-003   9.2537187596552131E-003   9.1999997559934852E-003   9.1446278599113962E-003   9.0876030714089461E-003   9.0289253904861349E-003   8.9685948171429643E-003   8.9066113513794308E-003   8.8429749931955379E-003   8.7776857425912840E-003   8.7107435995666688E-003   8.6421485641216926E-003   8.5719006362563552E-003   8.4999998159706585E-003   8.4264461032645989E-003   8.3512394981381799E-003   8.2743800005913980E-003   8.1958676106242585E-003   8.1157023282367544E-003   8.0338841534288927E-003   7.9504130862006681E-003   7.8652891265520841E-003   7.7785122744831381E-003   7.6900825299938318E-003   7.5999998930841644E-003   7.5082643637541368E-003   7.4148759420037472E-003   7.3198346278329973E-003   7.2231404212418863E-003   7.1247933222304150E-003   7.0247933307985826E-003   6.9231404469463891E-003   6.8198346706738345E-003   6.7148760019809196E-003   6.6082644408676427E-003   6.4999999873340073E-003   6.3900826413800091E-003   6.2785124030056505E-003   6.1652892722109300E-003   6.0504132489958501E-003   5.9338843333604091E-003   5.8157025253046070E-003   5.6958678248284437E-003   5.5743802319319193E-003   5.4512397466150346E-003   5.3264463688777897E-003   5.2000000987201828E-003   5.0719009361422157E-003   4.9421488811438883E-003   4.8107439337251989E-003   4.6776860938861483E-003   4.5429753616267375E-003   4.4066117369469665E-003   4.2685952198468335E-003   4.1289258103263402E-003   3.9876035083854866E-003   3.8446283140242707E-003   3.7000002272426953E-003   3.5537192480407575E-003   3.4057853764184599E-003   3.2561986123758021E-003   3.1049589559127822E-003   2.9520664070294021E-003   2.7975209657256600E-003   2.6413226320015585E-003   2.4834714058570954E-003   2.3239672872922717E-003   2.1628102763070864E-003   2.0000003729015417E-003   1.8355375770756350E-003   1.6694218888293681E-003   1.5016533081627392E-003   1.3322318350757500E-003   1.1611574695684012E-003   9.8843021164068956E-004   8.1405006129261841E-004   6.3801701852418571E-004   4.6033108333539237E-004   2.8099225572623851E-004   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
