 tt,betpj,betp_flat,emoe,del_emo,del_emo_0
  7.6128E+04  1.1993E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6138E+04  1.1999E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6148E+04  1.2096E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6158E+04  1.2187E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6168E+04  1.2275E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6178E+04  1.2360E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6188E+04  1.2443E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6198E+04  1.2525E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6208E+04  1.2606E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6218E+04  1.2687E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6228E+04  1.2767E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6238E+04  1.2845E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6248E+04  1.2924E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6258E+04  1.3001E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6268E+04  1.3078E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6278E+04  1.3153E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6288E+04  1.3227E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6298E+04  1.3301E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6308E+04  1.3374E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6318E+04  1.3446E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6328E+04  1.3518E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6338E+04  1.3591E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6348E+04  1.3662E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6358E+04  1.3734E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6368E+04  1.3805E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6378E+04  1.3876E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6388E+04  1.3946E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6398E+04  1.4017E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6408E+04  1.4089E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6418E+04  1.4160E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6428E+04  1.4228E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6438E+04  1.4296E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6448E+04  1.4364E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6458E+04  1.4431E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6468E+04  1.4497E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6478E+04  1.4565E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6488E+04  1.4635E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6498E+04  1.4703E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6508E+04  1.4772E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6518E+04  1.4838E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6528E+04  1.4906E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6538E+04  1.4972E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6548E+04  1.5035E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6558E+04  1.5101E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6568E+04  1.5168E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6578E+04  1.5230E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6588E+04  1.5291E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6598E+04  1.5353E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6608E+04  1.5417E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6618E+04  1.5478E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6628E+04  1.5540E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6638E+04  1.5602E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6648E+04  1.5661E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6658E+04  1.5718E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6668E+04  1.5776E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6678E+04  1.5834E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6688E+04  1.5889E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6698E+04  1.5944E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6708E+04  1.5999E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6718E+04  1.6057E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6728E+04  1.6114E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6738E+04  1.6171E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6748E+04  1.6228E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6758E+04  1.6288E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6768E+04  1.6346E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6778E+04  1.6403E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6788E+04  1.6458E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6798E+04  1.6516E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6808E+04  1.6575E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6818E+04  1.6634E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6828E+04  1.6691E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6838E+04  1.6746E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6848E+04  1.6802E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6858E+04  1.6859E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6868E+04  1.6912E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6878E+04  1.6963E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6888E+04  1.7013E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6898E+04  1.7065E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6908E+04  1.7120E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6918E+04  1.7173E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6928E+04  1.7220E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6938E+04  1.7268E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6948E+04  1.7317E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6958E+04  1.7365E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6968E+04  1.7413E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6978E+04  1.7463E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6988E+04  1.7512E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.6998E+04  1.7564E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7008E+04  1.7616E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7018E+04  1.7666E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7028E+04  1.7713E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7038E+04  1.7760E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7048E+04  1.7808E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7058E+04  1.7855E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7068E+04  1.7901E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7078E+04  1.7946E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7088E+04  1.7989E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7098E+04  1.8035E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7108E+04  1.8085E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7118E+04  1.8137E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7128E+04  1.8189E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7138E+04  1.8241E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7148E+04  1.8289E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7158E+04  1.8333E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7168E+04  1.8380E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7178E+04  1.8432E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7188E+04  1.8480E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7198E+04  1.8525E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7208E+04  1.8571E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7218E+04  1.8615E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7228E+04  1.8656E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7238E+04  1.8695E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7248E+04  1.8738E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7258E+04  1.8786E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7268E+04  1.8831E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7278E+04  1.8870E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7288E+04  1.8907E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7298E+04  1.8943E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7308E+04  1.8983E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7318E+04  1.9026E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7328E+04  1.9067E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7338E+04  1.9106E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7348E+04  1.9149E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7358E+04  1.9191E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7368E+04  1.9232E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7378E+04  1.9273E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7388E+04  1.9312E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7398E+04  1.9353E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7408E+04  1.9397E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7418E+04  1.9444E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7428E+04  1.9486E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7438E+04  1.9528E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7448E+04  1.9576E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7458E+04  1.9624E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7468E+04  1.9665E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7478E+04  1.9704E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7488E+04  1.9750E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7498E+04  1.9796E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7508E+04  1.9835E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
  7.7518E+04  1.9872E-01  6.7800E-01  5.3000E+01  0.0000E+00  0.0000E+00
