 time [msec], PF_current [kA]
   4.6110001e+03   9.6896286e+03  -1.2579850e+03   5.5158490e+02   5.4622702e+00  -1.3559210e+03   9.3377476e+03   1.7930000e+04   1.6459999e+04   1.4530000e+04   1.4530000e+04   1.6760000e+04   1.6610001e+04
   4.9779390e+03   9.5861730e+03  -1.3248871e+03   5.4445997e+02  -1.0509337e+02  -1.3808104e+03   9.3307875e+03   1.7632106e+04   1.5994130e+04   1.3870160e+04   1.3870160e+04   1.6336221e+04   1.6155788e+04
   6.9365139e+03   9.6683507e+03  -1.6062249e+03   5.4604602e+02  -5.4876345e+02  -1.5194504e+03   9.8105945e+03   1.7271699e+04   1.4857441e+04   1.1894748e+04   1.1894748e+04   1.5397240e+04   1.5054137e+04
   8.9027868e+03   9.7472361e+03  -1.7830561e+03   4.9508424e+02  -9.3198546e+02  -1.6545805e+03   1.0260732e+04   1.6947515e+04   1.3797580e+04   1.0123421e+04   1.0123421e+04   1.4504366e+04   1.4043561e+04
   1.0893811e+04   9.8182783e+03  -1.9233637e+03   3.6595469e+02  -1.2291552e+03  -1.8625856e+03   1.0682284e+04   1.6648913e+04   1.2770594e+04   8.4493450e+03   8.4493450e+03   1.3628503e+04   1.3078485e+04
   1.2868920e+04   9.9043056e+03  -2.0243977e+03   2.1948073e+02  -1.4648788e+03  -2.1205480e+03   1.1091314e+04   1.6402341e+04   1.1836871e+04   7.0483452e+03   7.0483452e+03   1.2851499e+04   1.2205335e+04
   1.4845732e+04   9.9765949e+03  -2.1058418e+03   5.2996195e+01  -1.6803071e+03  -2.3903336e+03   1.1491681e+04   1.6173327e+04   1.0924953e+04   5.6641884e+03   5.6641884e+03   1.2082310e+04   1.1368276e+04
   1.6823423e+04   1.0033559e+04  -2.1198510e+03  -2.0297778e+02  -1.7515887e+03  -2.7262285e+03   1.1857304e+04   1.5969127e+04   1.0089414e+04   4.4421190e+03   4.4421190e+03   1.1368624e+04   1.0620579e+04
   1.8800024e+04   1.0086888e+04  -2.1226439e+03  -4.8502665e+02  -1.7754005e+03  -3.0861147e+03   1.2208100e+04   1.5780583e+04   9.2893007e+03   3.2980386e+03   3.2980386e+03   1.0682879e+04   9.9059737e+03
   2.0777466e+04   1.0136425e+04  -2.1413623e+03  -7.3345057e+02  -1.7973856e+03  -3.4404345e+03   1.2541788e+04   1.5612961e+04   8.5472447e+03   2.2807122e+03   2.2807122e+03   1.0046534e+04   9.2408381e+03
   2.2754375e+04   1.0182083e+04  -2.1715542e+03  -9.6717665e+02  -1.8060758e+03  -3.7995187e+03   1.2872421e+04   1.5457421e+04   7.8290822e+03   1.3261724e+03   1.3261724e+03   9.4306693e+03   8.5903901e+03
   2.4731589e+04   1.0232010e+04  -2.1406684e+03  -1.2487243e+03  -1.8086427e+03  -4.0918824e+03   1.3197922e+04   1.5313374e+04   7.1694934e+03   4.9456821e+02   4.9456821e+02   8.8682027e+03   7.9798678e+03
   2.6708639e+04   1.0290867e+04  -2.0241519e+03  -1.5746290e+03  -1.7963067e+03  -4.3137017e+03   1.3515987e+04   1.5204383e+04   6.6070950e+03  -1.0351097e+02  -1.0351097e+02   8.4087704e+03   7.4345128e+03
   2.8685774e+04   1.0309335e+04  -1.9515752e+03  -1.8390355e+03  -1.8083133e+03  -4.5420896e+03   1.3834941e+04   1.5008583e+04   6.0052776e+03  -7.1454184e+02  -7.1454184e+02   7.9242860e+03   6.8985139e+03
   3.0662866e+04   1.0055196e+04  -2.0762987e+03  -1.8181609e+03  -2.0262560e+03  -4.7049769e+03   1.4066508e+04   1.4592318e+04   5.3847064e+03  -1.6124732e+03  -1.6124732e+03   7.3452658e+03   6.6588515e+03
   3.2639979e+04   9.6819510e+03  -2.2383427e+03  -1.6842673e+03  -2.3382781e+03  -4.8464891e+03   1.4310247e+04   1.4225092e+04   4.8097460e+03  -2.5197790e+03  -2.5197790e+03   6.7573067e+03   6.4885329e+03
   3.4617082e+04   9.3616852e+03  -2.3299385e+03  -1.6646431e+03  -2.5382882e+03  -5.0373081e+03   1.4636717e+04   1.3878846e+04   4.2129831e+03  -3.3172086e+03  -3.3172086e+03   6.0047442e+03   6.3242592e+03
   3.6594189e+04   9.1861374e+03  -2.3628768e+03  -1.8113624e+03  -2.5953058e+03  -5.2157279e+03   1.4902662e+04   1.3611233e+04   3.7242001e+03  -4.1403007e+03  -4.1403007e+03   5.2966832e+03   6.1962868e+03
   3.8571295e+04   9.0962745e+03  -2.3563435e+03  -2.0482515e+03  -2.5981491e+03  -5.3854494e+03   1.5137769e+04   1.3379169e+04   3.2798762e+03  -5.0039037e+03  -5.0039037e+03   4.6222855e+03   6.0777403e+03
   4.0548401e+04   9.0076055e+03  -2.3554792e+03  -2.2605117e+03  -2.6206147e+03  -5.5654036e+03   1.5373682e+04   1.3126048e+04   2.8023778e+03  -5.8683541e+03  -5.8683541e+03   3.9800926e+03   5.9696579e+03
   4.2525507e+04   8.9036027e+03  -2.3744415e+03  -2.4442125e+03  -2.6462655e+03  -5.7369395e+03   1.5576232e+04   1.2845270e+04   2.3018012e+03  -6.6790878e+03  -6.6790878e+03   3.3741997e+03   5.8637163e+03
   4.4502614e+04   8.7419110e+03  -2.4065006e+03  -2.5810032e+03  -2.6828853e+03  -5.8892560e+03   1.5692350e+04   1.2491162e+04   1.7535749e+03  -7.4039241e+03  -7.4039241e+03   2.7878403e+03   5.7452679e+03
   4.6479720e+04   8.5301723e+03  -2.4365557e+03  -2.6909668e+03  -2.7446679e+03  -6.0153697e+03   1.5751688e+04   1.2100430e+04   1.2005411e+03  -8.1136613e+03  -8.1136613e+03   2.1783374e+03   5.5998333e+03
   4.8456826e+04   8.2970626e+03  -2.4640997e+03  -2.7945445e+03  -2.8231233e+03  -6.1216626e+03   1.5793998e+04   1.1709678e+04   6.6742406e+02  -8.8359790e+03  -8.8359790e+03   1.5401524e+03   5.4358570e+03
   5.0433932e+04   8.0562248e+03  -2.4997905e+03  -2.8968784e+03  -2.9102281e+03  -6.2229389e+03   1.5842788e+04   1.1317787e+04   1.2641320e+02  -9.5765375e+03  -9.5765375e+03   8.7934022e+02   5.2572585e+03
   5.2411038e+04   7.8146697e+03  -2.5351937e+03  -2.9956854e+03  -3.0055970e+03  -6.3282605e+03   1.5907095e+04   1.0931894e+04  -4.1432614e+02  -1.0335499e+04  -1.0335499e+04   2.1176926e+02   5.0774839e+03
   5.4388145e+04   7.5719237e+03  -2.5697335e+03  -3.0873429e+03  -3.1081444e+03  -6.4344508e+03   1.5982274e+04   1.0553021e+04  -9.4812799e+02  -1.1098795e+04  -1.1098795e+04  -4.5593119e+02   4.8987527e+03
   5.6365251e+04   7.3279457e+03  -2.6036194e+03  -3.1809826e+03  -3.2076820e+03  -6.5412706e+03   1.6059289e+04   1.0178103e+04  -1.4774315e+03  -1.1863433e+04  -1.1863433e+04  -1.1256066e+03   4.7214684e+03
   5.8342357e+04   7.0848673e+03  -2.6402522e+03  -3.2797290e+03  -3.2985738e+03  -6.6546490e+03   1.6137374e+04   9.8049644e+03  -2.0097295e+03  -1.2633647e+04  -1.2633647e+04  -1.7906907e+03   4.5472745e+03
   6.0319463e+04   6.8429838e+03  -2.6776487e+03  -3.3809988e+03  -3.3870881e+03  -6.7703973e+03   1.6215288e+04   9.4298842e+03  -2.5454418e+03  -1.3410334e+04  -1.3410334e+04  -2.4559421e+03   4.3724215e+03
   6.2296569e+04   6.6118392e+03  -2.7158501e+03  -3.4830109e+03  -3.4678225e+03  -6.8818926e+03   1.6291157e+04   9.0655584e+03  -3.0658180e+03  -1.4164627e+04  -1.4164627e+04  -3.1013933e+03   4.2031217e+03
