 48
    0.00000E+00    0.16758E+01
    0.14193E-01    0.16758E+01
    0.42578E-01    0.16758E+01
    0.70963E-01    0.16758E+01
    0.99348E-01    0.16758E+01
    0.12773E+00    0.16758E+01
    0.15612E+00    0.16758E+01
    0.18450E+00    0.16758E+01
    0.21289E+00    0.16758E+01
    0.24127E+00    0.16758E+01
    0.26966E+00    0.16758E+01
    0.29804E+00    0.16758E+01
    0.32643E+00    0.16758E+01
    0.35482E+00    0.16758E+01
    0.38320E+00    0.16758E+01
    0.41159E+00    0.16758E+01
    0.43997E+00    0.16758E+01
    0.46836E+00    0.16758E+01
    0.49674E+00    0.16758E+01
    0.52513E+00    0.16758E+01
    0.55351E+00    0.16758E+01
    0.58190E+00    0.16758E+01
    0.61028E+00    0.16758E+01
    0.63725E+00    0.16758E+01
    0.66287E+00    0.16758E+01
    0.68720E+00    0.16758E+01
    0.71032E+00    0.16758E+01
    0.73229E+00    0.16758E+01
    0.75315E+00    0.16758E+01
    0.77297E+00    0.16758E+01
    0.79181E+00    0.16758E+01
    0.80970E+00    0.16758E+01
    0.82669E+00    0.16758E+01
    0.84284E+00    0.16758E+01
    0.85818E+00    0.16758E+01
    0.87275E+00    0.16758E+01
    0.88659E+00    0.16758E+01
    0.89974E+00    0.16758E+01
    0.91223E+00    0.16758E+01
    0.92410E+00    0.16758E+01
    0.93538E+00    0.16758E+01
    0.94609E+00    0.16758E+01
    0.95626E+00    0.16758E+01
    0.96593E+00    0.16758E+01
    0.97511E+00    0.16758E+01
    0.98384E+00    0.16758E+01
    0.99213E+00    0.16758E+01
    0.10000E+01    0.16758E+01
