  tt ncam
   3500.00000000000              100
  6.706982E+00  6.809048E+00  6.711553E+00  6.430182E+00  6.032999E+00  5.613270E+00
  5.235177E+00  4.870645E+00  4.566839E+00  4.330594E+00  4.212858E+00  4.217044E+00
  4.294125E+00  4.381163E+00  4.396718E+00  4.328261E+00  4.188956E+00  3.999766E+00
  3.797036E+00  3.609396E+00  3.448108E+00  3.314241E+00  3.203275E+00  3.117463E+00
  3.052037E+00  2.997840E+00  2.931967E+00  2.850606E+00  2.802962E+00  2.816633E+00
  2.892800E+00  3.018202E+00  3.173671E+00  3.322050E+00  3.434995E+00  3.472913E+00
  3.441576E+00  3.388616E+00  3.363391E+00  3.418178E+00  3.564627E+00  3.756786E+00
  3.919544E+00  4.102632E+00  4.359818E+00  4.748418E+00  5.200041E+00  5.651938E+00
  6.072728E+00  6.440532E+00  5.303417E+00  5.430383E+00  5.340201E+00  5.070567E+00
  4.750178E+00  4.468209E+00  4.249875E+00  4.088158E+00  3.971461E+00  3.897751E+00
  3.866337E+00  3.871415E+00  3.882354E+00  3.863937E+00  3.817971E+00  3.787165E+00
  3.798174E+00  3.865952E+00  3.998058E+00  4.168299E+00  4.330670E+00  4.393799E+00
  4.298906E+00  4.103816E+00  3.920697E+00  3.825418E+00  3.887320E+00  4.115784E+00
  4.409085E+00  4.617206E+00  4.833098E+00  5.251275E+00  5.978740E+00  6.872819E+00
  7.711896E+00  8.369777E+00  8.812072E+00  8.995939E+00  8.849192E+00  8.344947E+00
  7.587029E+00  6.793564E+00  6.131513E+00  5.580763E+00  5.132732E+00  4.779125E+00
  4.585796E+00  4.597649E+00  4.769435E+00  5.035728E+00
