 n_t
 1
 PF(i),i=1,npf
  3.6804966E+003  2.0371056E+004  1.9241455E+004  1.7372108E+004  1.9476295E+004  1.7590880E+004  4.4455292E+003  8.4106360E+002 -2.5300869E+002  1.4127116E+001 -1.3943923E+002  6.2587325E+003  5.3948135E+000  5.6647114E+000  8.4447817E-015  6.8245526E+000
  3.6904966E+003  2.0367567E+004  1.9241020E+004  1.7356269E+004  1.9475351E+004  1.7584464E+004  4.4465881E+003  8.3894095E+002 -2.5312904E+002  1.2635937E+001 -1.4166967E+002  6.2595189E+003  5.6780689E+000  5.7515449E+000  8.6027150E-015  6.8938598E+000
  3.7004966E+003  2.0363999E+004  1.9240709E+004  1.7340711E+004  1.9474545E+004  1.7578062E+004  4.4476266E+003  8.3676322E+002 -2.5334271E+002  1.1131469E+001 -1.4389335E+002  6.2603630E+003  5.4479460E+000  5.5431950E+000  8.2028678E-015  6.9292578E+000
  3.7104966E+003  2.0360339E+004  1.9240536E+004  1.7325470E+004  1.9473892E+004  1.7571677E+004  4.4486418E+003  8.3452695E+002 -2.5365854E+002  9.6066349E+000 -1.4611160E+002  6.2612645E+003  5.1113346E+000  5.3728220E+000  7.9473907E-015  6.9728329E+000
  3.7204966E+003  2.0356596E+004  1.9240499E+004  1.7310566E+004  1.9473410E+004  1.7565303E+004  4.4496351E+003  8.3221853E+002 -2.5408785E+002  8.0589185E+000 -1.4832037E+002  6.2622189E+003  4.9323814E+000  5.2157955E+000  7.7062409E-015  6.9821769E+000
  3.7304966E+003  2.0352762E+004  1.9240616E+004  1.7296037E+004  1.9473114E+004  1.7558943E+004  4.4506050E+003  8.2983522E+002 -2.5463679E+002  6.4830931E+000 -1.5052015E+002  6.2632244E+003  4.5014647E+000  5.0910483E+000  7.5233114E-015  7.0213708E+000
  3.7404966E+003  2.0348853E+004  1.9240894E+004  1.7281896E+004  1.9473008E+004  1.7552590E+004  4.4515582E+003  8.2738168E+002 -2.5530602E+002  4.8705859E+000 -1.5271514E+002  6.2642738E+003  4.0420462E+000  4.8796409E+000  7.1732415E-015  7.0103228E+000
  3.7504966E+003  2.0344881E+004  1.9241350E+004  1.7268151E+004  1.9473074E+004  1.7546244E+004  4.4525060E+003  8.2486498E+002 -2.5609013E+002  3.2149969E+000 -1.5490906E+002  6.2653568E+003  3.8925646E+000  4.9281077E+000  7.3188109E-015  7.0309907E+000
  3.7604966E+003  2.0340862E+004  1.9241975E+004  1.7254799E+004  1.9473307E+004  1.7539901E+004  4.4534521E+003  8.2230267E+002 -2.5697786E+002  1.5060691E+000 -1.5711114E+002  6.2664679E+003  3.7861946E+000  4.8967624E+000  7.2521827E-015  7.0099913E+000
  3.7704966E+003  2.0336799E+004  1.9242769E+004  1.7241845E+004  1.9473695E+004  1.7533561E+004  4.4543981E+003  8.1971783E+002 -2.5795448E+002 -2.6635772E-001 -1.5933234E+002  6.2676044E+003  3.5612217E+000  4.8695894E+000  7.2134800E-015  7.0041733E+000
  3.7804966E+003  2.0332696E+004  1.9243725E+004  1.7229298E+004  1.9474241E+004  1.7527224E+004  4.4553420E+003  8.1712124E+002 -2.5901026E+002 -2.1048205E+000 -1.6157647E+002  6.2687653E+003  3.4116790E+000  4.8883919E+000  7.2566882E-015  6.9929226E+000
  3.7904966E+003  2.0328572E+004  1.9244838E+004  1.7217133E+004  1.9474907E+004  1.7520888E+004  4.4562972E+003  8.1452703E+002 -2.6013090E+002 -4.0117740E+000 -1.6384802E+002  6.2699409E+003  3.0163803E+000  4.7124115E+000  6.9329204E-015  6.9421077E+000
  3.8004966E+003  2.0324430E+004  1.9246090E+004  1.7205351E+004  1.9475695E+004  1.7514551E+004  4.4572628E+003  8.1193421E+002 -2.6130899E+002 -5.9807619E+000 -1.6614303E+002  6.2711299E+003  2.7267727E+000  4.6874569E+000  6.9339182E-015  6.9134147E+000
  3.8104966E+003  2.0320271E+004  1.9247480E+004  1.7193954E+004  1.9476595E+004  1.7508215E+004  4.4582410E+003  8.0933900E+002 -2.6253867E+002 -8.0033773E+000 -1.6845590E+002  6.2723299E+003  2.5370174E+000  4.7225845E+000  7.0060472E-015  6.8879419E+000
  3.8204966E+003  2.0316118E+004  1.9248993E+004  1.7182910E+004  1.9477576E+004  1.7501877E+004  4.4592437E+003  8.0675195E+002 -2.6380590E+002 -1.0077446E+001 -1.7078851E+002  6.2735323E+003  2.3000020E+000  4.6527027E+000  6.8705892E-015  6.8233513E+000
  3.8304966E+003  2.0311968E+004  1.9250611E+004  1.7172221E+004  1.9478641E+004  1.7495539E+004  4.4602674E+003  8.0417584E+002 -2.6510181E+002 -1.2195935E+001 -1.7313831E+002  6.2747394E+003  2.0102099E+000  4.6542533E+000  6.8924806E-015  6.7872721E+000
