 48
    0.00000E+00    0.11636E+02
    0.14193E-01    0.11636E+02
    0.42578E-01    0.11636E+02
    0.70963E-01    0.11636E+02
    0.99348E-01    0.11636E+02
    0.12773E+00    0.11636E+02
    0.15612E+00    0.11636E+02
    0.18450E+00    0.11636E+02
    0.21289E+00    0.11636E+02
    0.24127E+00    0.11636E+02
    0.26966E+00    0.11636E+02
    0.29804E+00    0.11636E+02
    0.32643E+00    0.11635E+02
    0.35482E+00    0.11635E+02
    0.38320E+00    0.11633E+02
    0.41159E+00    0.11631E+02
    0.43997E+00    0.11627E+02
    0.46836E+00    0.11621E+02
    0.49674E+00    0.11612E+02
    0.52513E+00    0.11597E+02
    0.55351E+00    0.11575E+02
    0.58190E+00    0.11543E+02
    0.61028E+00    0.11496E+02
    0.63725E+00    0.11434E+02
    0.66287E+00    0.11354E+02
    0.68720E+00    0.11252E+02
    0.71032E+00    0.11128E+02
    0.73229E+00    0.10977E+02
    0.75315E+00    0.10800E+02
    0.77297E+00    0.10593E+02
    0.79181E+00    0.10356E+02
    0.80970E+00    0.10089E+02
    0.82669E+00    0.97897E+01
    0.84284E+00    0.94598E+01
    0.85818E+00    0.90992E+01
    0.87275E+00    0.87089E+01
    0.88659E+00    0.82900E+01
    0.89974E+00    0.78439E+01
    0.91223E+00    0.73723E+01
    0.92410E+00    0.68771E+01
    0.93538E+00    0.63604E+01
    0.94609E+00    0.58242E+01
    0.95626E+00    0.52710E+01
    0.96593E+00    0.47028E+01
    0.97511E+00    0.41221E+01
    0.98384E+00    0.35312E+01
    0.99213E+00    0.29321E+01
    0.10000E+01    0.23272E+01
