 ncam npf
 232 11
  pf_ves mutuals...
  3.9636E+01  4.0096E+01  1.1696E+02  1.7588E+02
  2.0906E+02  1.5882E+02  7.5643E+01
  2.1243E+01  4.9473E+01  2.9255E+02  8.8543E+01
  3.5768E+01  4.2898E+01  1.2251E+02  1.7961E+02
  2.0730E+02  1.5179E+02  7.0284E+01
  2.3304E+01  5.5074E+01  2.9817E+02  7.9513E+01
  3.2335E+01  4.5950E+01  1.2832E+02  1.8323E+02
  2.0527E+02  1.4504E+02  6.5387E+01
  2.5615E+01  6.1368E+01  3.0124E+02  7.1330E+01
  2.9285E+01  4.9281E+01  1.3441E+02  1.8673E+02
  2.0299E+02  1.3856E+02  6.0905E+01
  2.8209E+01  6.8419E+01  3.0173E+02  6.3974E+01
  2.6572E+01  5.2921E+01  1.4078E+02  1.9010E+02
  2.0046E+02  1.3236E+02  5.6800E+01
  2.8510E+01  7.4298E+01  3.1862E+02  5.4123E+01
  2.1728E+01  4.9864E+01  1.2622E+02  1.6370E+02
  1.6718E+02  1.0798E+02  4.6034E+01
  3.1664E+01  8.3652E+01  3.1336E+02  4.8244E+01
  1.9728E+01  5.3735E+01  1.3208E+02  1.6621E+02
  1.6473E+02  1.0317E+02  4.3008E+01
  3.5246E+01  9.4123E+01  3.0527E+02  4.3082E+01
  1.7950E+01  5.7987E+01  1.3818E+02  1.6856E+02
  1.6213E+02  9.8576E+01  4.0227E+01
  3.9324E+01  1.0572E+02  2.9437E+02  3.8548E+01
  1.6366E+01  6.2671E+01  1.4450E+02  1.7073E+02
  1.5939E+02  9.4186E+01  3.7666E+01
  4.3961E+01  1.1832E+02  2.8081E+02  3.4568E+01
  1.4955E+01  6.7827E+01  1.5103E+02  1.7270E+02
  1.5653E+02  9.0002E+01  3.5308E+01
  4.9245E+01  1.3168E+02  2.6483E+02  3.1067E+01
  1.3693E+01  7.3519E+01  1.5777E+02  1.7447E+02
  1.5356E+02  8.6012E+01  3.3133E+01
  5.5263E+01  1.4534E+02  2.4684E+02  2.7984E+01
  1.2563E+01  7.9814E+01  1.6471E+02  1.7602E+02
  1.5049E+02  8.2209E+01  3.1125E+01
  6.2111E+01  1.5861E+02  2.2748E+02  2.5264E+01
  1.1548E+01  8.6786E+01  1.7181E+02  1.7735E+02
  1.4735E+02  7.8587E+01  2.9267E+01
  6.9887E+01  1.7065E+02  2.0749E+02  2.2860E+01
  1.0635E+01  9.4522E+01  1.7905E+02  1.7843E+02
  1.4415E+02  7.5139E+01  2.7548E+01
  7.8665E+01  1.8051E+02  1.8771E+02  2.0735E+01
  9.8130E+00  1.0310E+02  1.8639E+02  1.7926E+02
  1.4091E+02  7.1863E+01  2.5959E+01
  8.8554E+01  1.8748E+02  1.6872E+02  1.8845E+01
  9.0692E+00  1.1268E+02  1.9382E+02  1.7985E+02
  1.3762E+02  6.8739E+01  2.4481E+01
  9.9567E+01  1.9096E+02  1.5099E+02  1.7165E+01
  8.3960E+00  1.2337E+02  2.0128E+02  1.8017E+02
  1.3431E+02  6.5767E+01  2.3108E+01
  1.1166E+02  1.9070E+02  1.3478E+02  1.5668E+01
  7.7856E+00  1.3532E+02  2.0871E+02  1.8023E+02
  1.3099E+02  6.2939E+01  2.1832E+01
  1.2118E+02  1.8811E+02  1.2385E+02  1.4668E+01
  7.3715E+00  1.4505E+02  2.1413E+02  1.8011E+02
  1.2854E+02  6.0943E+01  2.0948E+01
  1.2782E+02  1.8511E+02  1.1699E+02  1.4052E+01
  7.1163E+00  1.5229E+02  2.1811E+02  1.8023E+02
  1.2707E+02  5.9720E+01  2.0404E+01
  1.3781E+02  1.7829E+02  1.0757E+02  1.3259E+01
  6.7971E+00  1.6519E+02  2.2602E+02  1.8185E+02
  1.2589E+02  5.8377E+01  1.9762E+01
  1.4965E+02  1.6649E+02  9.7119E+01  1.2453E+01
  6.4889E+00  1.8565E+02  2.3966E+02  1.8635E+02
  1.2602E+02  5.7443E+01  1.9214E+01
  1.5843E+02  1.5305E+02  8.8838E+01  1.1904E+01
  6.3072E+00  2.1087E+02  2.5798E+02  1.9410E+02
  1.2833E+02  5.7536E+01  1.9021E+01
  1.6310E+02  1.3974E+02  8.2471E+01  1.1575E+01
  6.2349E+00  2.4108E+02  2.8126E+02  2.0509E+02
  1.3270E+02  5.8563E+01  1.9142E+01
  1.6349E+02  1.2766E+02  7.7742E+01  1.1436E+01
  6.2612E+00  2.7630E+02  3.1005E+02  2.1946E+02
  1.3914E+02  6.0490E+01  1.9559E+01
  1.6024E+02  1.1728E+02  7.4392E+01  1.1466E+01
  6.3773E+00  3.1590E+02  3.4489E+02  2.3739E+02
  1.4765E+02  6.3292E+01  2.0256E+01
