  3.5011E+00  0.0000E+00
  3.5021E+00  0.0000E+00
  3.5031E+00  0.0000E+00
  3.5043E+00  0.0000E+00
  3.5057E+00  0.0000E+00
  3.5075E+00  0.0000E+00
  3.5095E+00  0.0000E+00
  3.5120E+00  0.0000E+00
  3.5150E+00  0.0000E+00
  3.5186E+00  0.0000E+00
  3.5229E+00  0.0000E+00
  3.5281E+00  0.0000E+00
  3.5343E+00  0.0000E+00
  3.5417E+00  0.0000E+00
  3.5506E+00  0.0000E+00
  3.5606E+00  0.0000E+00
  3.5706E+00  0.0000E+00
  3.5806E+00  0.0000E+00
  3.5906E+00  0.0000E+00
  3.6006E+00  0.0000E+00
  3.6106E+00  0.0000E+00
  3.6206E+00  0.0000E+00
  3.6306E+00  0.0000E+00
  3.6406E+00  0.0000E+00
  3.6506E+00  0.0000E+00
  3.6606E+00  0.0000E+00
  3.6706E+00  0.0000E+00
  3.6806E+00  0.0000E+00
  3.6906E+00  0.0000E+00
  3.7006E+00  0.0000E+00
  3.7106E+00  0.0000E+00
  3.7206E+00  0.0000E+00
  3.7306E+00  0.0000E+00
  3.7406E+00  0.0000E+00
  3.7506E+00  0.0000E+00
  3.7606E+00  0.0000E+00
  3.7706E+00  0.0000E+00
  3.7806E+00  0.0000E+00
  3.7906E+00  0.0000E+00
  3.8006E+00  0.0000E+00
  3.8106E+00  0.0000E+00
  3.8206E+00  0.0000E+00
  3.8306E+00  0.0000E+00
  3.8406E+00  0.0000E+00
  3.8506E+00  0.0000E+00
  3.8606E+00  0.0000E+00
  3.8706E+00  0.0000E+00
  3.8806E+00  0.0000E+00
  3.8906E+00  0.0000E+00
  3.9006E+00  0.0000E+00
  3.9106E+00  0.0000E+00
  3.9206E+00  0.0000E+00
  3.9306E+00  0.0000E+00
  3.9406E+00  0.0000E+00
  3.9506E+00  0.0000E+00
  3.9606E+00  0.0000E+00
  3.9706E+00  0.0000E+00
  3.9806E+00  0.0000E+00
  3.9906E+00  0.0000E+00
  4.0006E+00  0.0000E+00
  4.0106E+00  0.0000E+00
  4.0206E+00  0.0000E+00
  4.0306E+00  0.0000E+00
  4.0406E+00  0.0000E+00
  4.0506E+00  0.0000E+00
  4.0606E+00  0.0000E+00
  4.0706E+00  0.0000E+00
  4.0806E+00  0.0000E+00
  4.0906E+00  0.0000E+00
  4.1006E+00  0.0000E+00
  4.1106E+00  0.0000E+00
  4.1206E+00  0.0000E+00
  4.1306E+00  0.0000E+00
  4.1406E+00  0.0000E+00
  4.1506E+00  0.0000E+00
  4.1606E+00  0.0000E+00
  4.1706E+00  0.0000E+00
  4.1806E+00  0.0000E+00
  4.1906E+00  0.0000E+00
  4.2006E+00  0.0000E+00
  4.2106E+00  0.0000E+00
  4.2206E+00  0.0000E+00
  4.2306E+00  0.0000E+00
  4.2406E+00  0.0000E+00
  4.2506E+00  0.0000E+00
  4.2606E+00  0.0000E+00
  4.2706E+00  0.0000E+00
  4.2806E+00  0.0000E+00
  4.2906E+00  0.0000E+00
  4.3006E+00  0.0000E+00
  4.3106E+00  0.0000E+00
  4.3206E+00  0.0000E+00
  4.3306E+00  0.0000E+00
  4.3406E+00  0.0000E+00
  4.3506E+00  0.0000E+00
  4.3606E+00  0.0000E+00
  4.3706E+00  0.0000E+00
  4.3806E+00  0.0000E+00
  4.3906E+00  0.0000E+00
  4.4006E+00  0.0000E+00
  4.4106E+00  0.0000E+00
  4.4206E+00  0.0000E+00
  4.4306E+00  0.0000E+00
  4.4406E+00  0.0000E+00
  4.4506E+00  0.0000E+00
  4.4606E+00  0.0000E+00
  4.4706E+00  0.0000E+00
  4.4806E+00  0.0000E+00
  4.4906E+00  0.0000E+00
  4.5006E+00  0.0000E+00
  4.5106E+00  0.0000E+00
  4.5206E+00  0.0000E+00
  4.5306E+00  0.0000E+00
  4.5406E+00  0.0000E+00
  4.5506E+00  0.0000E+00
  4.5606E+00  0.0000E+00
  4.5706E+00  0.0000E+00
  4.5806E+00  0.0000E+00
  4.5906E+00  0.0000E+00
  4.6006E+00  0.0000E+00
  4.6106E+00  0.0000E+00
  4.6206E+00  0.0000E+00
  4.6306E+00  0.0000E+00
  4.6406E+00  0.0000E+00
  4.6506E+00  0.0000E+00
  4.6606E+00  0.0000E+00
  4.6706E+00  0.0000E+00
  4.6806E+00  0.0000E+00
  4.6906E+00  0.0000E+00
  4.7006E+00  0.0000E+00
  4.7106E+00  0.0000E+00
  4.7206E+00  0.0000E+00
  4.7306E+00  0.0000E+00
  4.7406E+00  0.0000E+00
  4.7506E+00  0.0000E+00
  4.7606E+00  0.0000E+00
  4.7706E+00  0.0000E+00
  4.7806E+00  0.0000E+00
  4.7906E+00  0.0000E+00
  4.8006E+00  0.0000E+00
  4.8106E+00  0.0000E+00
  4.8206E+00  0.0000E+00
  4.8306E+00  0.0000E+00
  4.8406E+00  0.0000E+00
  4.8506E+00  0.0000E+00
  4.8606E+00  0.0000E+00
  4.8706E+00  0.0000E+00
  4.8806E+00  0.0000E+00
  4.8906E+00  0.0000E+00
  4.9006E+00  0.0000E+00
  4.9106E+00  0.0000E+00
  4.9206E+00  0.0000E+00
  4.9306E+00  0.0000E+00
  4.9406E+00  0.0000E+00
  4.9506E+00  0.0000E+00
  4.9606E+00  0.0000E+00
  4.9706E+00  0.0000E+00
  4.9806E+00  0.0000E+00
  4.9906E+00  0.0000E+00
  5.0006E+00  0.0000E+00
  5.0106E+00  0.0000E+00
  5.0206E+00  0.0000E+00
  5.0306E+00  0.0000E+00
  5.0406E+00  0.0000E+00
  5.0506E+00  0.0000E+00
  5.0606E+00  0.0000E+00
  5.0706E+00  0.0000E+00
  5.0806E+00  0.0000E+00
  5.0906E+00  0.0000E+00
  5.1006E+00  0.0000E+00
  5.1106E+00  0.0000E+00
  5.1206E+00  0.0000E+00
  5.1306E+00  0.0000E+00
  5.1406E+00  0.0000E+00
  5.1506E+00  0.0000E+00
  5.1606E+00  0.0000E+00
  5.1706E+00  0.0000E+00
  5.1806E+00  0.0000E+00
  5.1906E+00  0.0000E+00
  5.2006E+00  0.0000E+00
  5.2106E+00  0.0000E+00
  5.2206E+00  0.0000E+00
  5.2306E+00  0.0000E+00
  5.2406E+00  0.0000E+00
  5.2506E+00  0.0000E+00
  5.2606E+00  0.0000E+00
  5.2706E+00  0.0000E+00
  5.2806E+00  0.0000E+00
  5.2906E+00  0.0000E+00
  5.3006E+00  0.0000E+00
  5.3106E+00  0.0000E+00
  5.3206E+00  0.0000E+00
  5.3306E+00  0.0000E+00
  5.3406E+00  0.0000E+00
  5.3506E+00  0.0000E+00
  5.3606E+00  0.0000E+00
  5.3706E+00  0.0000E+00
  5.3806E+00  0.0000E+00
  5.3906E+00  0.0000E+00
  5.4006E+00  0.0000E+00
  5.4106E+00  0.0000E+00
  5.4206E+00  0.0000E+00
  5.4306E+00  0.0000E+00
