n_points
   446
0.044000   557   509   427   418   446   398   456 
0.046000   566   538   422   413   413   413   437 
0.048000   566   528   413   427   398   422   413 
0.050000   518   490   403   437   408   398   408 
0.052000   518   480   403   442   451   418   418 
0.054000   547   480   413   427   422   442   427 
0.056000   586   509   418   403   446   451   446 
0.058000   528   509   418   408   427   422   442 
0.060000   528   509   413   422   427   413   422 
0.062000   518   480   408   432   442   398   408 
0.064000   566   499   403   432   403   413   413 
0.066000   547   499   408   413   437   432   422 
0.068000   528   490   408   418   451   413   427 
0.070000   557   499   403   418   446   418   427 
0.072000   518   499   403   437   384   408   422 
0.074000   547   480   403   442   384   422   427 
0.076000   518   490   403   427   442   413   418 
0.078000   538   509   403   408   432   413   418 
0.080000   566   490   398   403   446   427   413 
0.082000   557   470   398   422   403   418   422 
0.084000   518   470   398   427   437   418   427 
0.086000   538   499   403   427   422   413   427 
0.088000   557   518   403   413   442   427   408 
0.090000   576   509   394   408   451   389   398 
0.092000   576   403   389   278   154   168   398 
0.094000   538    67   389    67    38    29   403 
0.096000   538  -125   394    24    14     0   422 
0.098000   566  -192   403    14     0     0   317 
0.100000   307  -250   350     5     0     0   -53 
0.102000   134  -288   302     5     0     0  -206 
0.104000    48  -298   254     5    -5     0  -259 
0.106000    19  -288   206    -5    -5     0  -283 
0.108000    10  -278   158    -5    -5     0  -288 
0.110000     0  -259   115     0    -5     0  -288 
0.112000   -10  -278    72     0     0     0  -288 
0.114000   -10  -278    29     0     0   -29  -293 
0.116000   -19  -278     5    -5     0     0  -245 
0.118000   -10  -278    -5    -5     0     0  -187 
0.120000   -10  -154   -14    -5    -5     0  -158 
0.122000   -10   -77   -24    -5     0     0  -139 
0.124000   -10   -38   -10    -5     0     0  -120 
0.126000   -10   -19    43    -5     0     0  -110 
0.128000   -10   -19    34     0     0     0  -101 
0.130000   -10   -10    29    -5     0     0   -91 
0.132000   -10   -10    24    -5     0     0   -91 
0.134000   -10   -10    19    -5    -5     0   -82 
0.136000   -10   -10    14    -5     0     0   -82 
0.138000   -10   -10    14    -5     0     0   -77 
0.140000   -10   -10    14     0     0     0   -72 
0.142000     0   -10    14     0     0     0   -67 
0.144000     0   -10    14   -10     0     0   -67 
0.146000     0     0    10    -5    -5     0   -67 
0.148000   -10   -10     5   -10     0     0   -67 
0.150000   -10   -10     5     0     0     0   -62 
0.152000   -10   -10     5     0     0     0   -62 
0.154000   -10   -10    10     0     0     0   -58 
0.156000   -10   -10    10    -5     0     0   -58 
0.158000   -10   -10    10    -5     0     0   -53 
0.160000     0   -10     5    -5     0     0   -58 
0.162000   -10   -10     5    -5     0     0   -53 
0.164000   -10   -10     5    -5     0     0   -53 
0.166000   -10   -10     5     0     0     0   -53 
0.168000   -10   -10     5     0     0     0   -48 
0.170000   -10   -10     5    -5     0     0   -48 
0.172000   -10     0     5   -10     0     0   -43 
0.174000   -10   -10     5    -5     0     0   -48 
0.176000   -10   -10     5     0     0     0   -43 
0.178000   -10   -10     5    -5    -5     0   -43 
0.180000   -10   -10     5     5     0     0   -38 
0.182000   -10   -10     5    -5    -5     0   -38 
0.184000     0   -10     5   -10     0     0   -34 
0.186000     0   -10     5    -5     0     0   -38 
0.188000   -10   -10     5    -5     0     0   -38 
0.190000   -10   -10     5    -5     0     0   -38 
0.192000   -10   -10     5    -5     0     0   -38 
0.194000   -10   -10     5     0     0     0   -34 
0.196000   -10   -10     5    -5     0     0   -29 
0.198000   -10   -10     5    -5     0   -10   -34 
0.200000   -10     0     5    -5    -5     0   -34 
0.202000   -10   -10     5    -5     0     0   -34 
0.204000   -10   -10     5     0     0     0   -29 
0.206000   -10   -10     5    -5     0     0   -29 
0.208000   -10   -10     5    -5     0     0   -24 
0.210000   -10   -10     5    -5     0     0   -29 
0.212000   -10   -10     5    -5     0     0   -24 
0.214000   -10   -10     0    -5     0     0   -24 
0.216000   -10   -10     5     0     0     0   -24 
0.218000   -10   -10     5    -5     0     0   -24 
0.220000   -10   -10     5     0     0     0   -24 
0.222000   -10   -10     5    -5     0     0   -24 
0.224000     0   -10     5    -5     0     0   -19 
0.226000     0   -10     5    -5     0    -5   -19 
0.228000     0   -10     5    -5     0     0   -24 
0.230000     0   -10     0    -5     0     0   -19 
0.232000   -10   -10     5     0     0     0   -19 
0.234000   -10   -10     5    -5     0     0   -19 
0.236000   -10   -10     5    -5     0     0   -19 
0.238000   -10   -10     5    -5    -5     0   -19 
0.240000     0   -10     0    -5     0     0   -19 
0.242000   -10   -10     0     0    -5     0   -19 
