 48
    0.00000E+00    0.40679E+04
    0.14193E-01    0.40679E+04
    0.42578E-01    0.40424E+04
    0.70963E-01    0.39914E+04
    0.99348E-01    0.39152E+04
    0.12773E+00    0.38141E+04
    0.15612E+00    0.36885E+04
    0.18450E+00    0.35392E+04
    0.21289E+00    0.33672E+04
    0.24127E+00    0.31735E+04
    0.26966E+00    0.29598E+04
    0.29804E+00    0.27279E+04
    0.32643E+00    0.24806E+04
    0.35482E+00    0.22424E+04
    0.38320E+00    0.20316E+04
    0.41159E+00    0.18444E+04
    0.43997E+00    0.16772E+04
    0.46836E+00    0.15271E+04
    0.49674E+00    0.13922E+04
    0.52513E+00    0.12711E+04
    0.55351E+00    0.11630E+04
    0.58190E+00    0.10669E+04
    0.61028E+00    0.98151E+03
    0.63725E+00    0.90927E+03
    0.66287E+00    0.84772E+03
    0.68720E+00    0.79492E+03
    0.71032E+00    0.74932E+03
    0.73229E+00    0.70965E+03
    0.75315E+00    0.67492E+03
    0.77297E+00    0.64430E+03
    0.79181E+00    0.61710E+03
    0.80970E+00    0.59278E+03
    0.82669E+00    0.57085E+03
    0.84284E+00    0.55093E+03
    0.85818E+00    0.53268E+03
    0.87275E+00    0.51584E+03
    0.88659E+00    0.50015E+03
    0.89974E+00    0.48541E+03
    0.91223E+00    0.47143E+03
    0.92410E+00    0.45803E+03
    0.93538E+00    0.44507E+03
    0.94609E+00    0.43237E+03
    0.95626E+00    0.41978E+03
    0.96593E+00    0.40713E+03
    0.97511E+00    0.39420E+03
    0.98384E+00    0.38073E+03
    0.99213E+00    0.36642E+03
    0.10000E+01    0.35116E+03
