   1.27745E+01   3.72804E+00   7.51904E+00   7.27168E+00   6.06342E+00   6.20322E+00   7.55702E+00   7.72862E+00   3.07378E+00   3.75170E-01   4.22204E-01   5.01432E-01   1.30432E+00   3.69045E+00   4.83692E+02   4.41921E+02   2.49030E+02   2.50869E+02   4.77167E+02   5.19426E+02   8.93281E+01   2.98376E+00   5.43666E+00   6.62432E+00   3.93386E+01   1.59348E+02  -1.12060E+02   4.23542E+01   2.30112E+01  -2.70431E+01  -5.01611E+01   1.03887E+02  -5.46844E+01   1.24313E+00   2.60275E-01  -1.84753E+00  -4.05556E+00   7.94514E+01  -2.00119E+01  -2.00119E+01   2.00119E+01  -2.00119E+01
   1.32745E+01   3.82487E+00   7.39877E+00   7.19502E+00   5.93952E+00   6.07315E+00   7.48340E+00   7.67861E+00   3.13017E+00   4.22466E-01   4.36470E-01   5.18481E-01   1.32426E+00   3.70621E+00   4.68309E+02   4.33546E+02   2.30686E+02   2.32477E+02   4.66686E+02   5.13694E+02   9.20602E+01   3.73988E+00   5.72517E+00   7.03274E+00   4.05562E+01   1.59998E+02  -1.07809E+02   4.36686E+01   2.34518E+01  -2.71354E+01  -5.30030E+01   1.01265E+02  -5.49613E+01   1.42314E+00   2.77444E-01  -1.85437E+00  -3.91532E+00   7.90356E+01  -1.95613E+01  -1.95613E+01   1.95613E+01  -1.95613E+01
   1.37745E+01   3.91935E+00   7.28721E+00   6.99828E+00   5.74825E+00   5.96396E+00   7.41757E+00   7.63961E+00   3.16868E+00   4.51601E-01   4.45068E-01   5.35722E-01   1.34068E+00   3.71611E+00   4.57399E+02   4.06976E+02   2.15331E+02   2.18075E+02   4.57122E+02   5.09409E+02   9.39554E+01   4.23430E+00   5.91548E+00   7.43439E+00   4.15759E+01   1.60205E+02  -1.01296E+02   4.37593E+01   2.16388E+01  -2.72235E+01  -5.52020E+01   9.90542E+01  -5.48087E+01   1.52257E+00   2.65711E-01  -1.90485E+00  -3.79008E+00   7.86754E+01  -1.92693E+01  -1.92693E+01   1.92693E+01  -1.92693E+01
   1.42745E+01   3.99806E+00   7.21513E+00   6.76883E+00   5.53271E+00   5.85248E+00   7.31961E+00   7.59304E+00   3.19610E+00   4.63688E-01   4.53337E-01   5.55827E-01   1.34758E+00   3.71160E+00   4.52525E+02   3.72064E+02   2.03949E+02   2.07871E+02   4.42702E+02   5.04639E+02   9.52163E+01   4.46444E+00   6.10557E+00   7.91036E+00   4.20771E+01   1.59300E+02  -9.41415E+01   4.31737E+01   1.87810E+01  -2.67372E+01  -5.59466E+01   9.62148E+01  -5.45036E+01   1.51538E+00   2.21298E-01  -1.96189E+00  -3.63628E+00   7.79605E+01  -1.86558E+01  -1.86558E+01   1.86558E+01  -1.86558E+01
   1.47745E+01   4.07103E+00   7.16502E+00   6.56554E+00   5.32082E+00   5.73377E+00   7.20398E+00   7.53334E+00   3.21419E+00   4.64532E-01   4.67377E-01   5.83693E-01   1.34331E+00   3.69507E+00   4.50115E+02   3.38027E+02   1.93881E+02   1.98679E+02   4.25973E+02   4.98256E+02   9.60795E+01   4.51490E+00   6.45192E+00   8.58893E+00   4.20094E+01   1.57548E+02  -8.72632E+01   4.24063E+01   1.59894E+01  -2.59409E+01  -5.59863E+01   9.29880E+01  -5.41766E+01   1.46240E+00   1.33192E-01  -2.03358E+00  -3.40970E+00   7.68583E+01  -1.78067E+01  -1.78067E+01   1.78067E+01  -1.78067E+01
   1.52745E+01   4.15199E+00   7.14306E+00   6.37316E+00   5.11968E+00   5.63019E+00   7.09097E+00   7.46674E+00   3.22636E+00   4.61844E-01   4.88443E-01   6.19450E-01   1.32998E+00   3.66479E+00   4.50924E+02   3.04414E+02   1.86700E+02   1.92337E+02   4.09875E+02   4.90741E+02   9.65395E+01   4.51943E+00   6.97798E+00   9.50014E+00   4.15007E+01   1.54653E+02  -8.05482E+01   4.11350E+01   1.30176E+01  -2.50837E+01  -5.51882E+01   8.99745E+01  -5.39153E+01   1.38085E+00  -1.01577E-02  -2.07360E+00  -3.10959E+00   7.53675E+01  -1.66930E+01  -1.66930E+01   1.66930E+01  -1.66930E+01
   1.57745E+01   4.25451E+00   7.14509E+00   6.23231E+00   4.90523E+00   5.53088E+00   6.99995E+00   7.40319E+00   3.23476E+00   4.53921E-01   5.14419E-01   6.61811E-01   1.30775E+00   3.62662E+00   4.54046E+02   2.72133E+02   1.77260E+02   1.83829E+02   3.97580E+02   4.83033E+02   9.67745E+01   4.43441E+00   7.65818E+00   1.06446E+01   4.05475E+01   1.51301E+02  -7.39248E+01   4.03221E+01   1.02900E+01  -2.46453E+01  -5.51915E+01   8.77047E+01  -5.36607E+01   1.27897E+00  -1.80264E-01  -2.10626E+00  -2.79132E+00   7.38712E+01  -1.54448E+01  -1.54448E+01   1.54448E+01  -1.54448E+01
   1.62745E+01   4.38850E+00   7.17258E+00   6.11019E+00   4.67622E+00   5.44963E+00   6.95211E+00   7.34468E+00   3.23919E+00   4.43421E-01   5.44952E-01   7.10725E-01   1.28089E+00   3.59049E+00   4.60105E+02   2.41501E+02   1.65174E+02   1.72952E+02   3.92241E+02   4.75255E+02   9.66580E+01   4.30735E+00   8.47878E+00   1.20702E+01   3.94067E+01   1.48355E+02  -6.74292E+01   4.00537E+01   7.90521E+00  -2.49219E+01  -5.64373E+01   8.65954E+01  -5.34278E+01   1.15290E+00  -3.91181E-01  -2.07452E+00  -2.48686E+00   7.25145E+01  -1.42340E+01  -1.42340E+01   1.42340E+01  -1.42340E+01
   1.67745E+01   4.50838E+00   7.22338E+00   6.00024E+00   4.47854E+00   5.40521E+00   6.93304E+00   7.29212E+00   3.23580E+00   4.23716E-01   5.70912E-01   7.57174E-01   1.26377E+00   3.57934E+00   4.68547E+02   2.11491E+02   1.56172E+02   1.65265E+02   3.91453E+02   4.67950E+02   9.62006E+01   4.00645E+00   9.22552E+00   1.34598E+01   3.88171E+01   1.47449E+02  -6.07534E+01   3.87995E+01   5.28530E+00  -2.54124E+01  -5.74118E+01   8.59155E+01  -5.32004E+01   1.00591E+00  -6.57150E-01  -2.04813E+00  -2.13303E+00   7.16590E+01  -1.35773E+01  -1.35773E+01   1.35773E+01  -1.35773E+01
   1.72745E+01   4.62130E+00   7.26416E+00   5.88917E+00   4.29084E+00   5.34321E+00   6.88405E+00   7.24357E+00   3.22344E+00   3.99287E-01   5.89431E-01   7.98688E-01   1.26251E+00   3.58443E+00   4.75415E+02   1.82716E+02   1.48631E+02   1.58846E+02   3.85566E+02   4.62072E+02   9.53434E+01   3.60836E+00   9.80607E+00   1.47300E+01   3.90356E+01   1.47650E+02  -5.37311E+01   3.66459E+01   2.67326E+00  -2.53781E+01  -5.77470E+01   8.42104E+01  -5.27465E+01   8.68979E-01  -9.29815E-01  -2.09163E+00  -1.83658E+00   7.12080E+01  -1.33267E+01  -1.33267E+01   1.33267E+01  -1.33267E+01
   1.77745E+01   4.72495E+00   7.29265E+00   5.77895E+00   4.13516E+00   5.26818E+00   6.81657E+00   7.19171E+00   3.20448E+00   3.81558E-01   6.05455E-01   8.35988E-01   1.27329E+00   3.60168E+00   4.80543E+02   1.55688E+02   1.41625E+02   1.52661E+02   3.76894E+02   4.56150E+02   9.41631E+01   3.31556E+00   1.03505E+01   1.59009E+01   3.98613E+01   1.48623E+02  -4.65264E+01   3.38634E+01   2.33050E-01  -2.50485E+01  -5.77535E+01   8.18298E+01  -5.22086E+01   7.90534E-01  -1.16956E+00  -2.21798E+00  -1.55384E+00   7.08582E+01  -1.24300E+01  -1.34021E+01   1.29160E+01  -1.34021E+01
   1.82745E+01   4.83871E+00   7.32628E+00   5.67549E+00   4.03610E+00   5.18330E+00   6.73564E+00   7.13584E+00   3.18488E+00   3.76909E-01   6.21241E-01   8.72795E-01   1.29546E+00   3.62371E+00   4.85649E+02   1.30078E+02   1.34756E+02   1.46517E+02   3.66366E+02   4.49961E+02   9.27440E+01   3.24422E+00   1.08888E+01   1.71047E+01   4.13016E+01   1.49639E+02  -3.90772E+01   3.06985E+01  -2.08415E+00  -2.45638E+01  -5.75230E+01   7.90462E+01  -5.16855E+01   7.57896E-01  -1.39918E+00  -2.35641E+00  -1.27547E+00   7.04907E+01  -8.37864E+00  -1.35034E+01   1.09410E+01  -1.35034E+01
   1.87745E+01   4.95193E+00   7.35388E+00   5.61931E+00   3.92754E+00   5.08950E+00   6.65696E+00   7.07856E+00   3.16746E+00   3.84909E-01   6.34975E-01   9.05106E-01   1.32531E+00   3.65631E+00   4.89559E+02   1.15020E+02   1.27332E+02   1.39018E+02   3.55997E+02   4.43681E+02   9.13548E+01   3.38739E+00   1.13715E+01   1.81866E+01   4.31727E+01   1.51374E+02  -3.44254E+01   2.90176E+01  -2.91364E+00  -2.39161E+01  -5.77047E+01   7.61291E+01  -5.13445E+01   7.76981E-01  -1.58237E+00  -2.52168E+00  -9.63737E-01   7.01820E+01  -5.40779E+00  -1.38132E+01   9.61050E+00  -1.38132E+01
   1.92745E+01   5.05134E+00   7.33357E+00   5.61118E+00   3.80248E+00   4.98139E+00   6.57792E+00   7.02209E+00   3.15198E+00   4.15341E-01   6.48809E-01   9.29407E-01   1.35589E+00   3.69079E+00   4.86659E+02   1.15970E+02   1.19063E+02   1.29585E+02   3.45316E+02   4.37622E+02   8.99038E+01   3.93266E+00   1.18223E+01   1.90492E+01   4.50965E+01   1.53315E+02  -3.47900E+01   3.01892E+01  -1.52588E+00  -2.29629E+01  -5.83688E+01   7.31403E+01  -5.10792E+01   8.75050E-01  -1.67518E+00  -2.59807E+00  -6.61437E-01   6.98723E+01  -4.60079E+00  -1.43181E+01   9.45943E+00  -1.43181E+01
   1.97745E+01   5.14888E+00   7.24135E+00   5.60344E+00   3.67439E+00   4.87764E+00   6.51657E+00   6.96838E+00   3.13576E+00   4.59827E-01   6.59730E-01   9.47234E-01   1.38432E+00   3.72129E+00   4.74190E+02   1.25872E+02   1.09512E+02   1.18507E+02   3.37679E+02   4.31603E+02   8.83728E+01   4.76231E+00   1.21538E+01   1.97181E+01   4.68989E+01   1.55010E+02  -3.78041E+01   3.29129E+01   9.03685E-01  -2.20366E+01  -5.97907E+01   7.07637E+01  -5.05726E+01   1.02257E+00  -1.68298E+00  -2.61025E+00  -3.95992E-01   6.95621E+01  -3.98754E+00  -1.50512E+01   9.51936E+00  -1.50512E+01
