  ktime
 9999
  time [S], zpp
  21.7304977  59.3446658 1834
  21.7404977  59.3355209 1835
  21.7504977  59.2705428 1836
  21.7604977  59.2402341 1837
  21.7704977  59.3536148 1838
  21.7804977  59.3990788 1839
  21.7904977  59.6373501 1840
  21.8004977  59.7228383 1841
  21.8104977  59.7549023 1842
  21.8204977  59.8218222 1843
  21.8304977  59.8544921 1844
  21.8404977  59.9745239 1845
  21.8504977  60.1856718 1846
  21.8604977  60.402968 1847
  21.8704977  60.4804581 1848
  21.8804977  60.4911562 1849
  21.8904977  60.5421124 1850
  21.9004977  60.5008364 1851
  21.9104977  60.4175106 1852
  21.9204977  60.3705004 1853
  21.9304977  60.3509324 1854
  21.9404977  60.3570263 1855
  21.9504977  60.3576065 1856
  21.9604977  60.3087025 1857
  21.9704977  60.1690979 1858
  21.9804977  60.0203637 1859
  21.9904977  59.9775123 1860
  22.0004977  59.9672744 1861
  22.0104977  59.9429158 1862
  22.0204977  59.939525 1863
  22.0304977  59.9406252 1864
  22.0404977  59.8842656 1865
  22.0504977  59.7168371 1866
  22.0604977  59.5045864 1867
  22.0704977  59.338008 1868
  22.0804977  59.288267 1869
  22.0904977  59.4035304 1870
  22.1004977  59.5102516 1871
  22.1104977  59.6029607 1872
  22.1204977  59.6253197 1873
  22.1304977  59.5881183 1874
  22.1404977  59.5667954 1875
  22.1504977  59.5693931 1876
  22.1604977  59.6117844 1877
  22.1704977  59.6240998 1878
  22.1804977  59.6854893 1879
  22.1904977  59.7665195 1880
  22.2004977  59.9119152 1881
  22.2104977  60.1398329 1882
  22.2204977  60.2378639 1883
  22.2304977  60.1820701 1884
  22.2404977  60.1601873 1885
  22.2504977  60.1727921 1886
  22.2604977  60.3499407 1887
  22.2704977  60.4781982 1888
  22.2804977  60.4398332 1889
  22.2904977  60.387265 1890
  22.3004977  60.2929344 1891
  22.3104977  60.1530271 1892
  22.3204977  60.132833 1893
  22.3304977  60.1400227 1894
  22.3404977  60.1038083 1895
  22.3504977  59.9448567 1896
  22.3604977  59.7168219 1897
  22.3704977  59.6080599 1898
  22.3804977  59.5304376 1899
  22.3904977  59.4064729 1900
  22.4004977  59.3199158 1901
  22.4104977  59.2947573 1902
  22.4204977  59.3406323 1903
  22.4304977  59.3469839 1904
  22.4404977  59.3191811 1905
  22.4504977  59.3831865 1906
  22.4604977  59.4965247 1907
  22.4704977  59.6293026 1908
  22.4804977  59.7227731 1909
  22.4904977  59.7090548 1910
  22.5004977  59.7205195 1911
  22.5104977  59.7614757 1912
  22.5204977  59.8814235 1913
  22.5304977  60.1223997 1914
  22.5404977  60.3019678 1915
  22.5504977  60.3772506 1916
  22.5604977  60.4400556 1917
  22.5704977  60.5516969 1918
  22.5804977  60.728957 1919
  22.5904977  60.8973012 1920
  22.6004977  61.0031696 1921
  22.6104977  61.0675486 1922
  22.6204977  61.1366661 1923
  22.6304977  61.1201753 1924
  22.6404977  61.0052141 1925
  22.6504977  60.9080552 1926
  22.6604977  60.674041 1927
  22.6704977  60.5848403 1928
  22.6804977  60.5001753 1929
  22.6904977  60.3597396 1930
  22.7004977  60.2804465 1931
  22.7104977  60.2606353 1932
  22.7204977  60.2348344 1933
  22.7304977  60.1396116 1934
  22.7404977  60.0817656 1935
  22.7504977  60.1589473 1936
  22.7604977  60.259304 1937
  22.7704977  60.2561741 1938
  22.7804977  60.2118261 1939
  22.7904977  60.2696907 1940
  22.8004977  60.3482735 1941
  22.8104977  60.349551 1942
  22.8204977  60.3470435 1943
  22.8304977  60.415809 1944
  22.8404977  60.5182182 1945
  22.8504977  60.5589425 1946
  22.8604977  60.5234981 1947
  22.8704977  60.4470729 1948
  22.8804977  60.3407222 1949
  22.8904977  60.2920994 1950
  22.9004977  60.2680184 1951
  22.9104977  60.2404797 1952
  22.9204977  60.2266691 1953
  22.9304977  60.2329389 1954
  22.9404977  60.2429798 1955
  22.9504977  60.3204872 1956
  22.9604977  60.4784043 1957
  22.9704977  60.563908 1958
  22.9804977  60.5078998 1959
  22.9904977  60.4993076 1960
  23.0004977  60.5583417 1961
  23.0104977  60.7487758 1962
  23.0204977  60.8964778 1963
  23.0304977  60.9915937 1964
  23.0404977  61.1386978 1965
  23.0504977  61.1152565 1966
  23.0604977  61.1101639 1967
  23.0704977  61.2248772 1968
  23.0804977  61.2586216 1969
  23.0904977  61.2355969 1970
  23.1004977  61.3767403 1971
  23.1104977  61.4239118 1972
  23.1204977  61.3315118 1973
  23.1304977  61.1498757 1974
  23.1404977  60.9542013 1975
  23.1504977  60.8704015 1976
  23.1604977  60.8612251 1977
  23.1704977  60.8427613 1978
  23.1804977  60.7231313 1979
  23.1904977  60.626123 1980
  23.2004977  60.532747 1981
  23.2104977  60.4001938 1982
  23.2204977  60.2414495 1983
  23.2304977  60.2118262 1984
  23.2404977  60.288449 1985
  23.2504977  60.2778362 1986
  23.2604977  60.2571377 1987
  23.2704977  60.283262 1988
  23.2804977  60.2566913 1989
  23.2904977  60.1854811 1990
  23.3004977  60.0422624 1991
  23.3104977  60.0113828 1992
  23.3204977  60.0017061 1993
  23.3304977  60.0025786 1994
  23.3404977  60.0881275 1995
  23.3504977  60.2047398 1996
  23.3604977  60.2932983 1997
  23.3704977  60.4031401 1998
  23.3804977  60.495138 1999
  23.3904977  60.5859891 2000
  23.4004977  60.6824137 2001
  23.4104977  60.6601073 2002
  23.4204977  60.7839036 2003
  23.4304977  60.9075767 2004
  23.4404977  61.0327128 2005
  23.4504977  61.1527787 2006
  23.4604977  61.3188275 2007
  23.4704977  61.3606432 2008
  23.4804977  61.2846257 2009
  23.4904977  61.2544709 2010
  23.5004977  61.3704397 2011
  23.5104977  61.4510804 2012
  23.5204977  61.4015393 2013
  23.5304977  61.3254249 2014
  23.5404977  61.2831755 2015
  23.5504977  61.2635289 2016
  23.5604977  61.1946987 2017
  23.5704977  61.0995269 2018
  23.5804977  61.0884992 2019
  23.5904977  61.0990645 2020
  23.6004977  61.1717591 2021
  23.6104977  61.1382543 2022
  23.6204977  61.0880967 2023
  23.6304977  61.0523091 2024
  23.6404977  61.1668283 2025
  23.6504977  61.2372502 2026
  23.6604977  61.1779826 2027
  23.6704977  61.133711 2028
  23.6804977  61.1702485 2029
  23.6904977  61.3726627 2030
  23.7004977  61.4774583 2031
  23.7104977  61.4552004 2032
  23.7204977  61.4499669 2033
  23.7304977  61.4105336 2034
  23.7404977  61.3242056 2035
  23.7504977  61.2902622 2036
  23.7604977  61.2902459 2037
  23.7704977  61.3164301 2038
  23.7804977  61.2913734 2039
  23.7904977  61.251985 2040
  23.8004977  61.2193541 2041
  23.8104977  61.2950655 2042
  23.8204978  61.4086581 2043
  23.8304978  61.4250457 2044
  23.8404978  61.3623368 2045
  23.8504978  61.2767505 2046
  23.8604978  61.232218 2047
  23.8704978  61.2134939 2048
  23.8804978  61.165302 2049
  23.8904978  61.0293898 2050
  23.9004978  60.9636111 2051
  23.9104978  61.0479881 2052
  23.9204978  61.1410174 2053
  23.9304978  61.1007011 2054
  23.9404978  61.0981127 2055
  23.9504978  61.0913128 2056
  23.9604978  61.0469773 2057
  23.9704978  60.9616744 2058
  23.9804978  60.9322378 2059
  23.9904978  60.9302208 2060
  24.0004978  60.9048732 2061
  24.0104978  60.8284605 2062
  24.0204978  60.7713064 2063
  24.0304978  60.7637037 2064
  24.0404978  60.7741882 2065
  24.0504978  60.8711012 2066
  24.0604978  60.9531586 2067
  24.0704978  60.907178 2068
  24.0804978  60.8664799 2069
  24.0904978  60.8531268 2070
  24.1004978  60.8432751 2071
  24.1104978  60.8434338 2072
  24.1204978  60.8477797 2073
  24.1304978  60.916433 2074
  24.1404978  61.177203 2075
  24.1504978  61.3315375 2076
  24.1604978  61.3478776 2077
  24.1704978  61.3565979 2078
  24.1804978  61.2704563 2079
  24.1904978  61.1856448 2080
  24.2004978  61.1689861 2081
  24.2104978  61.2459747 2082
  24.2204978  61.2616193 2083
  24.2304978  61.3563948 2084
  24.2404978  61.2620282 2085
  24.2504978  61.125586 2086
  24.2604978  61.0351631 2087
  24.2704978  60.9679672 2088
  24.2804978  60.9141231 2089
  24.2904978  60.8688602 2090
  24.3004978  60.8719453 2091
  24.3104978  60.8254396 2092
  24.3204978  60.7055943 2093
  24.3304978  60.6639245 2094
  24.3404978  60.6197834 2095
  24.3504978  60.571785 2096
  24.3604978  60.4727281 2097
  24.3704978  60.3192063 2098
  24.3804978  60.2780897 2099
  24.3904978  59.9580462 2100
  24.4004978  59.8071368 2101
  24.4104978  59.7989264 2102
  24.4204978  59.8309405 2103
  24.4304978  59.9197398 2104
  24.4404978  60.0483094 2105
  24.4504978  60.1526231 2106
  24.4604978  60.1854879 2107
  24.4704978  60.1728289 2108
  24.4804978  60.1357394 2109
  24.4904978  60.0971205 2110
  24.5004978  60.0495667 2111
  24.5104978  60.1324211 2112
  24.5204978  60.2359633 2113
  24.5304978  60.27134 2114
  24.5404978  60.3687586 2115
  24.5504978  60.44535 2116
  24.5604978  60.546315 2117
  24.5704978  60.6227205 2118
  24.5804978  60.6707178 2119
  24.5904978  60.789156 2120
  24.6004978  60.9227908 2121
  24.6104978  60.9493146 2122
  24.6204978  61.0290392 2123
  24.6304978  61.2883963 2124
  24.6404978  61.5110269 2125
  24.6504978  61.6563299 2126
  24.6604978  61.6366373 2127
  24.6704978  61.6094123 2128
  24.6804978  61.6474647 2129
  24.6904978  61.689702 2130
  24.7004978  61.6350853 2131
  24.7104978  61.4380502 2132
  24.7204978  61.1843226 2133
  24.7304978  61.1199939 2134
  24.7404978  61.0621779 2135
  24.7504978  61.0364532 2136
  24.7604978  61.0222997 2137
  24.7704978  61.0195189 2138
  24.7804978  60.9663677 2139
  24.7904978  60.8639138 2140
  24.8004978  60.7509581 2141
  24.8104978  60.6953367 2142
  24.8204978  60.684408 2143
  24.8304978  60.7516198 2144
  24.8404978  60.7916173 2145
  24.8504978  60.7575806 2146
  24.8604978  60.7522547 2147
  24.8704978  60.7658867 2148
  24.8804978  60.8049046 2149
  24.8904978  60.8551876 2150
  24.9004978  60.8602513 2151
  24.9104978  60.9216131 2152
  24.9204978  60.9711341 2153
  24.9304978  60.9236574 2154
  24.9404978  60.919032 2155
  24.9504978  60.933266 2156
  24.9604978  60.9278518 2157
  24.9704978  60.9082147 2158
  24.9804978  60.8533009 2159
  24.9904978  60.7475969 2160
  25.0004978  60.689267 2161
  25.0104978  60.6725754 2162
  25.0204978  60.6920262 2163
  25.0304978  60.8019379 2164
  25.0404978  60.8355203 2165
  25.0504978  60.855433 2166
  25.0604978  60.9605877 2167
  25.0704978  61.104777 2168
  25.0804978  61.1875578 2169
  25.0904978  61.2868291 2170
  25.1004978  61.358189 2171
  25.1104978  61.3860625 2172
  25.1204978  61.4562625 2173
  25.1304978  61.626737 2174
  25.1404978  61.776545 2175
  25.1504978  61.8709972 2176
  25.1604978  61.82663 2177
  25.1704978  61.8743606 2178
  25.1804978  61.9336753 2179
  25.1904978  61.9528717 2180
  25.2004978  61.9220026 2181
  25.2104978  61.9234613 2182
  25.2204978  61.992892 2183
  25.2304978  62.0581996 2184
  25.2404978  62.0281913 2185
  25.2504978  61.9691306 2186
  25.2604978  61.9342753 2187
  25.2704978  62.0247025 2188
  25.2804978  62.1867075 2189
  25.2904978  62.1632331 2190
  25.3004978  62.1409323 2191
  25.3104978  62.026104 2192
  25.3204978  61.9033197 2193
  25.3304978  61.9126765 2194
  25.3404978  61.8490549 2195
  25.3504978  61.7664455 2196
  25.3604978  61.638097 2197
  25.3704978  61.4561242 2198
  25.3804978  61.4153699 2199
  25.3904978  61.4274779 2200
  25.4004978  61.423519 2201
  25.4104978  61.3435742 2202
  25.4204978  61.3006069 2203
  25.4304978  61.283635 2204
  25.4404978  61.2256702 2205
  25.4504978  61.0976417 2206
  25.4604978  61.0744952 2207
  25.4704978  61.0484301 2208
  25.4804978  60.997064 2209
  25.4904978  60.889981 2210
  25.5004978  60.8699057 2211
  25.5104978  60.9148127 2212
  25.5204978  60.9611687 2213
  25.5304978  60.936317 2214
  25.5404978  60.9291766 2215
  25.5504978  60.8480749 2216
  25.5604978  60.8016478 2217
  25.5704978  60.8231233 2218
  25.5804978  60.8241349 2219
  25.5904978  60.6779672 2220
  25.6004978  60.6817311 2221
  25.6104978  60.7195353 2222
  25.6204978  60.7307521 2223
  25.6304978  60.7129166 2224
  25.6404978  60.5174217 2225
  25.6504978  60.5275271 2226
  25.6604978  60.5304651 2227
  25.6704978  60.4912511 2228
  25.6804978  60.4226676 2229
  25.6904978  60.2436921 2230
  25.7004978  60.1189053 2231
  25.7104978  60.211826 2232
  25.7204978  60.2761384 2233
  25.7304978  60.3083058 2234
  25.7404978  60.2623954 2235
  25.7504978  60.2070987 2236
  25.7604978  60.1983674 2237
  25.7704978  60.294456 2238
  25.7804978  60.5170271 2239
  25.7904978  60.5977893 2240
  25.8004978  60.5919248 2241
  25.8104978  60.5548957 2242
  25.8204978  60.5148046 2243
  25.8304978  60.3554026 2244
  25.8404978  60.207295 2245
  25.8504978  60.0942533 2246
  25.8604978  60.1200775 2247
  25.8704978  60.1354699 2248
  25.8804978  60.1801191 2249
  25.8904978  60.2277174 2250
  25.9004978  60.245779 2251
  25.9104978  60.2555636 2252
  25.9204978  60.2591984 2253
  25.9304979  60.4007109 2254
  25.9404979  60.4830966 2255
  25.9504979  60.505885 2256
  25.9604979  60.5174397 2257
  25.9704979  60.4782782 2258
  25.9804979  60.4845989 2259
  25.9904979  60.3157237 2260
  26.0004979  60.2472041 2261
  26.0104979  60.2274273 2262
  26.0204979  60.2350874 2263
  26.0304979  60.250811 2264
  26.0404979  60.2351015 2265
  26.0504979  60.2121594 2266
  26.0604979  60.1969494 2267
  26.0704979  60.1679914 2268
  26.0804979  60.0474932 2269
  26.0904979  59.9316906 2270
  26.1004979  59.790467 2271
  26.1104979  59.7192685 2272
  26.1204979  59.724971 2273
  26.1304979  59.6833573 2274
  26.1404979  59.7433063 2275
  26.1504979  59.8196807 2276
  26.1604979  59.9429336 2277
  26.1704979  60.0126565 2278
  26.1804979  60.0112965 2279
  26.1904979  60.0396184 2280
  26.2004979  60.1871098 2281
  26.2104979  60.202971 2282
  26.2204979  60.1460136 2283
  26.2304979  60.1444262 2284
  26.2404979  60.115185 2285
  26.2504979  60.0532696 2286
  26.2604979  59.9578224 2287
  26.2704979  59.7681241 2288
  26.2804979  59.5959292 2289
  26.2904979  59.3841808 2290
  26.3004979  59.2715376 2291
  26.3104979  59.165631 2292
  26.3204979  59.0723889 2293
  26.3304979  58.9991323 2294
  26.3404979  58.9207349 2295
  26.3504979  58.5862601 2296
  26.3604979  58.5149745 2297
  26.3704979  58.4740343 2298
  26.3804979  58.4364489 2299
  26.3904979  58.5083488 2300
  26.4004979  58.6181152 2301
  26.4104979  58.9054815 2302
  26.4204979  58.8333432 2303
  26.4304979  58.7237787 2304
  26.4404979  58.7023445 2305
  26.4504979  58.6551596 2306
  26.4604979  58.6272495 2307
  26.4704979  58.6349785 2308
  26.4804979  58.611937 2309
  26.4904979  58.6123618 2310
  26.5004979  58.6186521 2311
  26.5104979  58.6032224 2312
  26.5204979  58.5752856 2313
  26.5304979  58.6102812 2314
  26.5404979  58.634702 2315
  26.5504979  58.6249932 2316
  26.5604979  58.7505944 2317
  26.5704979  58.6895049 2318
  26.5804979  58.7347246 2319
  26.5904979  58.7109048 2320
  26.6004979  58.7575782 2321
  26.6104979  58.7543919 2322
  26.6204979  58.7381876 2323
  26.6304979  58.6808804 2324
  26.6404979  58.4443396 2325
  26.6504979  58.437438 2326
  26.6604979  58.3749579 2327
  26.6704979  58.3448424 2328
  26.6804979  58.3819993 2329
  26.6904979  58.4217753 2330
  26.7004979  58.4401506 2331
  26.7104979  58.4513939 2332
  26.7204979  58.4706865 2333
  26.7304979  58.5214987 2334
  26.7404979  58.5656594 2335
  26.7504979  58.5515001 2336
  26.7604979  58.5215374 2337
  26.7704979  58.4668538 2338
  26.7804979  58.4461124 2339
  26.7904979  58.2675868 2340
  26.8004979  58.2037381 2341
  26.8104979  58.2052126 2342
  26.8204979  58.223538 2343
  26.8304979  58.218217 2344
  26.8404979  58.2468231 2345
  26.8504979  58.2761174 2346
  26.8604979  58.3120839 2347
  26.8704979  58.3855359 2348
  26.8804979  58.835105 2349
  26.8904979  58.9061051 2350
  26.9004979  58.9597606 2351
  26.9104979  59.242908 2352
  26.9204979  59.5873975 2353
  26.9304979  59.6491441 2354
  26.9404979  59.7079514 2355
  26.9504979  59.7464372 2356
  26.9604979  59.811326 2357
  26.9704979  59.8404275 2358
  26.9804979  59.8191093 2359
  26.9904979  59.7892491 2360
  27.0004979  59.6722687 2361
  27.0104979  59.659629 2362
  27.0204979  59.6775382 2363
  27.0304979  58.8815295 2364
  27.0404979  58.8237662 2365
  27.0504979  58.8495741 2366
  27.0604979  58.835595 2367
  27.0704979  58.771657 2368
  27.0804979  58.7071285 2369
  27.0904979  58.6740152 2370
  27.1004979  58.6839531 2371
  27.1104979  58.9296699 2372
  27.1204979  59.0987559 2373
  27.1304979  59.1793579 2374
  27.1404979  59.2353551 2375
  27.1504979  59.3355553 2376
  27.1604979  59.7085367 2377
  27.1704979  59.7752135 2378
  27.1804979  59.8543133 2379
  27.1904979  59.9907508 2380
  27.2004979  60.0506493 2381
  27.2104979  60.0804762 2382
  27.2204979  60.2369803 2383
  27.2304979  60.7715275 2384
  27.2404979  60.9492246 2385
  27.2504979  60.9672223 2386
  27.2604979  61.0058235 2387
  27.2704979  61.0537252 2388
  27.2804979  61.094663 2389
  27.2904979  61.1810068 2390
  27.3004979  61.3603721 2391
  27.3104979  61.4071779 2392
  27.3204979  61.4032029 2393
  27.3304979  61.3792797 2394
  27.3404979  61.3889685 2395
  27.3504979  61.3534506 2396
  27.3604979  61.3286574 2397
  27.3704979  61.3089946 2398
  27.3804979  61.1478146 2399
  27.3904979  61.1866435 2400
  27.4004979  60.9965201 2401
  27.4104979  61.0460802 2402
  27.4204979  60.9778751 2403
  27.4304979  60.9200497 2404
  27.4404979  60.9094279 2405
  27.4504979  60.9684529 2406
  27.4604979  61.0167719 2407
  27.4704979  61.0201667 2408
  27.4804979  61.012798 2409
  27.4904979  61.0200917 2410
  27.5004979  61.0076443 2411
  27.5104979  61.0146422 2412
  27.5204979  61.1000045 2413
  27.5304979  61.1803926 2414
  27.5404979  61.1979618 2415
  27.5504979  61.2458263 2416
  27.5604979  61.4116132 2417
  27.5704979  61.3268182 2418
  27.5804979  61.3423735 2419
  27.5904979  61.3504284 2420
  27.6004979  61.376049 2421
  27.6104979  61.4213352 2422
  27.6204979  61.4506879 2423
  27.6304979  61.5345516 2424
  27.6404979  61.6283747 2425
  27.6504979  61.6315033 2426
  27.6604979  61.619473 2427
  27.6704979  61.6105664 2428
  27.6804979  61.6027462 2429
  27.6904979  61.6133601 2430
  27.7004979  61.6416665 2431
  27.7104979  61.6717001 2432
  27.7204979  61.683703 2433
  27.7304979  61.6850596 2434
  27.7404979  61.8458962 2435
  27.7504979  61.8814004 2436
  27.7604979  61.8598418 2437
  27.7704979  61.8191225 2438
  27.7804979  61.7751013 2439
  27.7904979  61.6109108 2440
  27.8004979  61.5239258 2441
  27.8104979  61.4511138 2442
  27.8204979  61.2010747 2443
  27.8304979  61.1247418 2444
  27.8404979  61.1211304 2445
  27.8504979  61.1108588 2446
  27.8604979  60.9099325 2447
  27.8704979  60.7869624 2448
  27.8804979  60.7413838 2449
  27.8904979  60.6989651 2450
  27.9004979  60.6326469 2451
  27.9104979  60.591902 2452
  27.9204979  60.5674367 2453
  27.9304979  60.5425378 2454
  27.9404979  60.5154112 2455
  27.9504979  60.5080663 2456
  27.9604979  60.5174112 2457
  27.9704979  60.5439436 2458
  27.9804979  60.5769208 2459
  27.9904979  60.6746545 2460
  28.0004979  60.7038046 2461
  28.0104979  60.7632411 2462
  28.0204979  60.8042907 2463
  28.030498  60.824613 2464
  28.040498  60.8594016 2465
  28.050498  60.9918462 2466
  28.060498  61.1042457 2467
  28.070498  61.1634214 2468
  28.080498  61.162966 2469
  28.090498  61.1781756 2470
  28.100498  61.1918 2471
  28.110498  61.2149478 2472
  28.120498  61.4494057 2473
  28.130498  61.4742735 2474
  28.140498  61.4568543 2475
  28.150498  61.4494472 2476
  28.160498  61.427852 2477
  28.170498  61.03882 2478
  28.180498  61.0111026 2479
  28.190498  61.016822 2480
  28.200498  60.969086 2481
  28.210498  60.9266316 2482
  28.220498  60.8150094 2483
  28.230498  60.8421842 2484
  28.240498  60.8392941 2485
  28.250498  60.8421847 2486
  28.260498  60.7827793 2487
  28.270498  60.7309277 2488
  28.280498  60.5687676 2489
  28.290498  60.5232596 2490
  28.300498  60.5671498 2491
  28.310498  60.642344 2492
  28.320498  61.0293437 2493
  28.330498  61.0515793 2494
  28.340498  61.0984037 2495
  28.350498  61.1470346 2496
  28.360498  61.2640368 2497
  28.370498  61.4779294 2498
  28.380498  61.494838 2499
  28.390498  61.6473203 2500
  28.400498  61.7188209 2501
  28.410498  61.7408224 2502
  28.420498  61.7577007 2503
  28.430498  61.790973 2504
  28.440498  61.81014 2505
  28.450498  61.8331162 2506
  28.460498  61.8684797 2507
  28.470498  61.8860218 2508
  28.480498  61.8991179 2509
  28.490498  61.925105 2510
  28.500498  62.0265608 2511
  28.510498  62.1246189 2512
  28.520498  62.1376004 2513
  28.530498  62.1654482 2514
  28.540498  62.174737 2515
  28.550498  62.1920179 2516
  28.560498  62.231005 2517
  28.570498  62.2429589 2518
  28.580498  62.2468943 2519
  28.590498  62.2570837 2520
  28.600498  62.2565646 2521
  28.610498  62.2315215 2522
  28.620498  62.1799005 2523
  28.630498  62.1413692 2524
  28.640498  62.1058293 2525
  28.650498  62.0389679 2526
  28.660498  61.9390553 2527
  28.670498  61.8231718 2528
  28.680498  61.2114895 2529
  28.690498  61.3024341 2530
  28.700498  61.3311185 2531
  28.710498  61.3079708 2532
  28.720498  61.3044543 2533
  28.730498  61.3101101 2534
  28.740498  61.2787273 2535
  28.750498  61.2163538 2536
  28.760498  61.1889437 2537
  28.770498  61.1813301 2538
  28.780498  61.171654 2539
  28.790498  61.2533288 2540
  28.800498  61.3101367 2541
  28.810498  61.360247 2542
  28.820498  61.4931589 2543
  28.830498  61.5199202 2544
  28.840498  61.5680716 2545
  28.850498  61.819265 2546
  28.860498  61.8146275 2547
  28.870498  61.9224456 2548
  28.880498  62.0739904 2549
  28.890498  62.0521208 2550
  28.900498  62.0464077 2551
  28.910498  62.0498872 2552
  28.920498  62.1005615 2553
  28.930498  62.1675304 2554
  28.940498  62.1759089 2555
  28.950498  62.1859089 2556
  28.960498  62.2045989 2557
  28.970498  62.2333514 2558
  28.980498  62.217353 2559
  28.990498  62.2159448 2560
  29.000498  62.2313033 2561
  29.010498  62.2356062 2562
  29.020498  62.2304865 2563
  29.030498  62.2845161 2564
  29.040498  62.4208885 2565
  29.050498  62.5336889 2566
  29.060498  62.704028 2567
  29.070498  62.7406096 2568
  29.080498  62.7565471 2569
  29.090498  62.8193461 2570
  29.100498  62.9846925 2571
  29.110498  63.0632946 2572
  29.120498  63.1309506 2573
  29.130498  63.0924545 2574
  29.140498  63.1387562 2575
  29.150498  63.1392352 2576
  29.160498  63.1475487 2577
  29.170498  63.1692417 2578
  29.180498  63.186516 2579
  29.190498  63.177919 2580
  29.200498  63.1309535 2581
  29.210498  63.2141623 2582
  29.220498  63.248591 2583
  29.230498  63.1940681 2584
  29.240498  63.1342633 2585
  29.250498  63.2101833 2586
  29.260498  63.0723021 2587
  29.270498  63.0310251 2588
  29.280498  63.0569219 2589
  29.290498  63.0650476 2590
  29.300498  63.098197 2591
  29.310498  63.094351 2592
  29.320498  63.0430646 2593
  29.330498  63.0283545 2594
  29.340498  63.0260183 2595
  29.350498  63.0745317 2596
  29.360498  63.1123099 2597
  29.370498  63.1713201 2598
  29.380498  63.2136861 2599
  29.390498  63.247736 2600
  29.400498  63.275366 2601
  29.410498  63.2920643 2602
  29.420498  63.3042568 2603
  29.430498  63.3206404 2604
  29.440498  63.5875742 2605
  29.450498  63.6556302 2606
  29.460498  63.7061844 2607
  29.470498  63.9487464 2608
  29.480498  63.9451131 2609
  29.490498  63.9942999 2610
  29.500498  63.9741557 2611
  29.510498  63.9816501 2612
  29.520498  63.9649712 2613
  29.530498  63.9485403 2614
  29.540498  63.6060909 2615
  29.550498  63.6625395 2616
  29.560498  63.6824406 2617
  29.570498  63.6513173 2618
  29.580498  63.5376851 2619
  29.590498  63.5117645 2620
  29.600498  63.4828897 2621
  29.610498  63.463675 2622
  29.620498  63.4584298 2623
  29.630498  63.4648188 2624
  29.640498  63.4801972 2625
  29.650498  63.524701 2626
  29.660498  63.5763914 2627
  29.670498  63.5891521 2628
  29.680498  63.5983261 2629
  29.690498  63.6078415 2630
  29.700498  63.6274105 2631
  29.710498  63.6844567 2632
  29.720498  63.7641484 2633
  29.730498  63.8449787 2634
  29.740498  63.8570208 2635
  29.750498  63.8725389 2636
  29.760498  63.8790687 2637
  29.770498  63.8764572 2638
  29.780498  63.881029 2639
  29.790498  63.8875342 2640
  29.800498  63.8939697 2641
  29.810498  63.9068909 2642
  29.820498  64.0150226 2643
  29.830498  64.3316831 2644
  29.840498  64.3774617 2645
  29.850498  64.3972161 2646
  29.860498  64.4223677 2647
  29.870498  64.9722498 2648
  29.880498  64.6939343 2649
  29.890498  64.7600478 2650
  29.900498  64.7870149 2651
  29.910498  64.8048656 2652
  29.920498  64.8209919 2653
  29.930498  64.8360882 2654
  29.940498  64.8447464 2655
  29.950498  64.8782727 2656
  29.960498  64.8807706 2657
  29.970498  64.9071062 2658
  29.980498  64.910775 2659
  29.990498  64.9196256 2660
  30.000498  64.9283824 2661
  30.010498  64.9175463 2662
  30.020498  64.8879227 2663
  30.030498  64.8888618 2664
  30.040498  64.8845033 2665
  30.050498  64.8967192 2666
  30.060498  64.8919153 2667
  30.070498  64.8341275 2668
  30.080498  64.8427408 2669
  30.090498  64.7357061 2670
  30.100498  64.9149926 2671
  30.110498  64.7166199 2672
  30.120498  64.8696544 2673
  30.130498  64.8636023 2674
  30.1404981  64.866158 2675
  30.1504981  64.8700485 2676
  30.1604981  64.8165625 2677
  30.1704981  64.8549418 2678
  30.1804981  64.8647997 2679
  30.1904981  64.8615702 2680
  30.2004981  64.8526515 2681
  30.2104981  64.8447564 2682
  30.2204981  64.8319809 2683
  30.2304981  64.8295642 2684
  30.2404981  64.8317516 2685
  30.2504981  64.7996292 2686
  30.2604981  64.6507123 2687
  30.2704981  64.0148784 2688
  30.2804981  63.6425243 2689
  30.2904981  64.1613189 2690
  30.3004981  64.1695848 2691
  30.3104981  64.2068779 2692
  30.3204981  64.2077191 2693
  30.3304981  64.1930124 2694
  30.3404981  64.3789219 2695
  30.3504981  64.6991389 2696
  30.3604981  64.7199704 2697
  30.3704981  64.727314 2698
  30.3804981  64.7542823 2699
  30.3904981  64.7422433 2700
  30.4004981  64.7419563 2701
  30.4104981  64.7575385 2702
  30.4204981  64.7996796 2703
  30.4304981  64.7767083 2704
  30.4404981  64.7907086 2705
  30.4504981  64.8423655 2706
  30.4604981  65.0003106 2707
  30.4704981  64.9840865 2708
  30.4804981  65.1479393 2709
  30.4904981  64.9843501 2710
  30.5004981  65.1056943 2711
  30.5104981  65.2642103 2712
  30.5204981  65.3266122 2713
  30.5304981  65.4313993 2714
  30.5404981  65.4077458 2715
  30.5504981  65.4047746 2716
  30.5604981  65.6980869 2717
  30.5704981  65.7054177 2718
  30.5804981  65.787355 2719
  30.5904981  65.8369401 2720
  30.6004981  65.9163539 2721
  30.6104981  65.86093 2722
  30.6204981  65.9011072 2723
  30.6304981  65.9059239 2724
  30.6404981  65.9476524 2725
  30.6504981  65.9636154 2726
  30.6604981  65.979377 2727
