  5.3000000e+005 -3.7725607e-001  1.3363529e-001  4.1719296e-002 -1.8765101e-001 -6.6670694e-002 -2.6771415e-001 -8.7783367e-002 -1.2003609e+000 -2.0175370e-001 -8.5646033e-001  4.1269114e-002
  5.3050000e+005 -3.7725607e-001  1.3363529e-001  5.4744526e+000 -1.8765101e-001 -6.6670694e-002 -2.6771415e-001 -8.7783367e-002 -1.2003609e+000 -2.0175370e-001 -8.5646033e-001  4.1269114e-002
  5.8000000e+005 -3.7725607e-001  1.3363529e-001  5.4744526e+000 -1.8765101e-001 -6.6670694e-002 -2.6771415e-001 -8.7783367e-002 -1.2003609e+000 -2.0175370e-001 -8.5646033e-001  4.1269114e-002
