 ncam==
 232
  mutuals...
  1.8447E+02  1.9022E+02  1.9680E+02  2.0393E+02
  2.0995E+02  2.1573E+02  2.2122E+02  2.2548E+02
  2.2802E+02  2.3143E+02  2.3611E+02  2.4050E+02
  2.4457E+02  2.4834E+02  2.5182E+02  2.5498E+02
  2.5782E+02  2.6034E+02  2.6255E+02  2.6427E+02
  2.6588E+02  2.6721E+02  2.6814E+02  2.6883E+02
  2.6938E+02  2.6979E+02  2.7004E+02  2.7015E+02
  2.7010E+02  2.7000E+02  2.6961E+02  2.6900E+02
  2.6783E+02  2.6593E+02  2.6331E+02  2.5998E+02
  2.5595E+02  2.5124E+02  2.4592E+02  2.4001E+02
  2.3228E+02  2.2528E+02  2.1934E+02  2.1178E+02
  2.0423E+02  1.9680E+02  1.8950E+02  1.8232E+02
  1.7524E+02  1.6831E+02  1.6151E+02  1.5422E+02
  1.4764E+02  1.4193E+02  1.3572E+02  1.2970E+02
  1.2386E+02  1.1822E+02  1.1279E+02  1.0776E+02
  1.0342E+02  9.9913E+01  9.7299E+01  9.5717E+01
  9.5351E+01  9.6335E+01  9.8926E+01  1.0341E+02
  1.1011E+02  1.1943E+02  1.3137E+02  1.4541E+02
  1.6134E+02  1.7950E+02  2.0028E+02  2.2417E+02
  2.5179E+02  2.8392E+02  3.2161E+02  3.6625E+02
  4.1983E+02  4.8515E+02  5.6671E+02  6.7131E+02
  8.0970E+02  9.8804E+02  2.9187E+02  2.4087E+02
  2.8032E+02  2.5823E+02  2.4147E+02  2.3803E+02
  1.2166E+03  1.8888E+03  1.2166E+03  9.1225E+02
  7.3798E+02  6.1773E+02  5.2735E+02  4.5598E+02
  3.9801E+02  3.5002E+02  3.0951E+02  2.7499E+02
  2.4538E+02  2.2735E+02  2.1558E+02  1.9950E+02
  1.8411E+02  1.7315E+02  1.6595E+02  1.6187E+02
  1.6036E+02  1.6103E+02  1.6350E+02  1.6754E+02
  1.7295E+02  1.7951E+02  1.8713E+02  1.9567E+02
  2.0422E+02  2.1397E+02  2.2397E+02  2.3236E+02
  2.3985E+02  2.4651E+02  2.5210E+02  2.5784E+02
  2.6353E+02  2.6838E+02  2.7280E+02  2.7679E+02
  2.8034E+02  2.8348E+02  2.8618E+02  2.8844E+02
  2.9027E+02  2.9135E+02  2.9193E+02  2.9265E+02
  2.9321E+02  2.9337E+02  2.9325E+02  2.9299E+02
  2.9264E+02  2.9217E+02  2.9160E+02  2.9101E+02
  2.9063E+02  2.9007E+02  2.8875E+02  2.8656E+02
  2.8345E+02  2.7943E+02  2.7452E+02  2.6878E+02
  2.6225E+02  2.5502E+02  2.4716E+02  2.3876E+02
  2.3097E+02  2.2182E+02  2.1138E+02  2.0213E+02
  1.9313E+02  1.8444E+02  1.7602E+02  1.6787E+02
  1.6003E+02  1.5247E+02  1.4522E+02  1.3830E+02
  1.3170E+02  1.2547E+02  1.2069E+02  1.1605E+02
  1.1144E+02  1.0897E+02  1.0789E+02  1.0840E+02
  1.1074E+02  1.1528E+02  1.2236E+02  1.3240E+02
  1.4534E+02  1.6054E+02  1.7777E+02  1.9733E+02
  2.1971E+02  2.4541E+02  2.7503E+02  3.0948E+02
  3.4998E+02  3.9808E+02  4.5597E+02  5.2726E+02
  6.1771E+02  7.3813E+02  9.1244E+02  9.8743E+02
  1.1059E+03  9.7540E+02  7.9893E+02  6.6325E+02
  5.6050E+02  4.8026E+02  4.1582E+02  3.6294E+02
  3.1890E+02  2.8162E+02  2.4982E+02  2.2248E+02
  2.0470E+02  1.9388E+02  1.7974E+02  1.6491E+02
  1.5393E+02  1.4610E+02  1.4087E+02  1.3783E+02
  1.3660E+02  1.3687E+02  1.3845E+02  1.4115E+02
  1.4483E+02  1.4937E+02  1.5464E+02  1.6060E+02
  1.6715E+02  1.7422E+02  1.8152E+02  1.8865E+02
  1.9553E+02  2.0121E+02  2.0767E+02  2.1459E+02
  2.2039E+02  2.2590E+02  2.3108E+02  2.3505E+02
  2.3740E+02  2.4054E+02  2.4479E+02  2.4871E+02
  2.5228E+02  2.5553E+02  2.5846E+02  2.6105E+02
  2.6328E+02  2.6519E+02  2.6677E+02  2.6791E+02
  2.6887E+02  2.6948E+02  2.6974E+02  2.6977E+02
  2.6965E+02  2.6939E+02  2.6898E+02  2.6842E+02
  2.6777E+02  2.6700E+02  2.6586E+02  2.6459E+02
  2.6275E+02  2.6022E+02  2.5699E+02  2.5310E+02
  2.4856E+02  2.4340E+02  2.3768E+02  2.3146E+02
  2.2344E+02  2.1628E+02  2.1026E+02  2.0265E+02
  1.9509E+02  1.8766E+02  1.8039E+02  1.7326E+02
  1.6624E+02  1.5938E+02  1.5268E+02  1.4549E+02
  1.3903E+02  1.3343E+02  1.2736E+02  1.2147E+02
  1.1578E+02  1.1029E+02  1.0502E+02  1.0013E+02
  9.5887E+01  9.2431E+01  8.9805E+01  8.8135E+01
  8.7585E+01  8.8271E+01  9.0420E+01  9.4285E+01
  1.0015E+02  1.0838E+02  1.1893E+02  1.3133E+02
  1.4536E+02  1.6129E+02  1.7944E+02  2.0021E+02
  2.2409E+02  2.5169E+02  2.8381E+02  3.2147E+02
  3.6610E+02  4.1961E+02  4.8495E+02  5.6639E+02
  6.7091E+02  8.0919E+02  2.6084E+02  2.1651E+02
  2.7072E+02  2.4587E+02  2.2924E+02  2.2694E+02
  9.1243E+02  1.2166E+03  1.8888E+03  1.2163E+03
  9.1221E+02  7.3815E+02  6.1786E+02  5.2729E+02
  4.5593E+02  3.9808E+02  3.4998E+02  3.0948E+02
  2.7503E+02  2.5419E+02  2.4061E+02  2.2205E+02
  2.0423E+02  1.9142E+02  1.8283E+02  1.7773E+02
  1.7548E+02  1.7562E+02  1.7773E+02  1.8155E+02
  1.8683E+02  1.9333E+02  2.0094E+02  2.0952E+02
  2.1812E+02  2.2792E+02  2.3784E+02  2.4601E+02
  2.5315E+02  2.5935E+02  2.6445E+02  2.6960E+02
  2.7459E+02  2.7874E+02  2.8242E+02  2.8564E+02
  2.8838E+02  2.9068E+02  2.9252E+02  2.9390E+02
  2.9485E+02  2.9523E+02  2.9537E+02  2.9543E+02
  2.9509E+02  2.9437E+02  2.9336E+02  2.9223E+02
  2.9101E+02  2.8968E+02  2.8825E+02  2.8702E+02
  2.8621E+02  2.8501E+02  2.8285E+02  2.7986E+02
  2.7598E+02  2.7126E+02  2.6573E+02  2.5945E+02
  2.5248E+02  2.4490E+02  2.3679E+02  2.2824E+02
  2.2039E+02  2.1127E+02  2.0094E+02  1.9182E+02
  1.8298E+02  1.7444E+02  1.6619E+02  1.5821E+02
  1.5055E+02  1.4317E+02  1.3611E+02  1.2936E+02
  1.2295E+02  1.1689E+02  1.1224E+02  1.0769E+02
  1.0313E+02  1.0060E+02  9.9351E+01  9.9567E+01
  1.0146E+02  1.0536E+02  1.1155E+02  1.2042E+02
  1.3189E+02  1.4535E+02  1.6055E+02  1.7775E+02
  1.9734E+02  2.1973E+02  2.4538E+02  2.7499E+02
  3.0951E+02  3.5002E+02  3.9805E+02  4.5596E+02
  5.2724E+02  6.1772E+02  7.3813E+02  8.0867E+02
  9.8683E+02  1.1060E+03  9.7585E+02  7.9946E+02
  6.6362E+02  5.6079E+02  4.8049E+02  4.1601E+02
  3.6319E+02  3.1903E+02  2.8173E+02  2.4991E+02
  2.2935E+02  2.1687E+02  2.0056E+02  1.8342E+02
  1.7068E+02  1.6148E+02  1.5522E+02  1.5139E+02
  1.4958E+02  1.4942E+02  1.5069E+02  1.5318E+02
  1.5672E+02  1.6119E+02  1.6642E+02  1.7236E+02
  1.7893E+02  1.8603E+02  1.9333E+02  2.0042E+02
  2.0720E+02  2.1276E+02  2.1902E+02  2.2564E+02
  2.3114E+02  2.3629E+02  2.4107E+02  2.4469E+02
  2.4681E+02  2.4962E+02  2.5336E+02  2.5674E+02
  2.5974E+02  2.6240E+02  2.6472E+02  2.6667E+02
  2.6826E+02  2.6951E+02  2.7042E+02  2.7094E+02
