n_points                                                                                            
 6
 time[s],li                                                                                         
 -1.000000E-03  0.85
  1.981200E+01  0.85
  6.100081E+02  0.85
  6.105081E+02  0.85
  6.110081E+02  0.85
  1.099982E+03  0.85

