          50
   0.000000000000000E+000   5.799125759144013E-004        1.060779404644575
   7.307319888373387E-004   5.799125759144013E-004        1.060779404644575
   2.922927955349355E-003   5.793378180989105E-004        1.068034702628723
   6.576587899536048E-003   5.762346456236891E-004        1.085238954081157
   1.169171182139742E-002   5.703446450232247E-004        1.112485403675519
   1.826829972093347E-002   5.621818869203089E-004        1.147948776036751
   2.630635159814419E-002   5.523915304583829E-004        1.189322317757746
   3.580586745302959E-002   5.416087679551164E-004        1.234333434026994
   4.676684728558966E-002   5.303777639911033E-004        1.280936347107410
   5.918929109582444E-002   5.191382327907292E-004        1.327373894730534
   7.307319888373388E-002   5.082086837004415E-004        1.372176385174843
   8.841857064931799E-002   4.978218247947602E-004        1.414135045648628
   1.052254063925768E-001   4.881275464808408E-004        1.452231766674159
   1.234937061135103E-001   4.792282926829616E-004        1.485609457712207
   1.432234698121184E-001   4.711853962514252E-004        1.513535231268129
   1.644146974884013E-001   4.640386477654655E-004        1.535366365184381
   1.870673891423587E-001   4.578124633368322E-004        1.550541895111972
   2.111815447739909E-001   4.525250393951357E-004        1.558570310381567
   2.367571643832978E-001   4.481914589098588E-004        1.559029877850698
   2.637942479702793E-001   4.448286396945117E-004        1.551575530505464
   2.922927955349355E-001   4.424578947330626E-004        1.535945136344911
   3.222528070772664E-001   4.411030814478545E-004        1.511967366020729
   3.536742825972720E-001   4.408009955604816E-004        1.479586051521855
   3.865572220949522E-001   4.417020633627809E-004        1.438355136071497
   4.191496956270696E-001   4.436378847440487E-004        1.391899732769972
   4.513342425934936E-001   4.464624705066978E-004        1.341500810186335
   4.830121438541946E-001   4.500922688785601E-004        1.288127546863175
   5.141012299843057E-001   4.544476913651243E-004        1.232687182416333
   5.445339214469430E-001   4.594626255425860E-004        1.175957048223157
   5.742554771606745E-001   4.650801530645122E-004        1.118549134979229
   6.032224302775834E-001   4.712450719717479E-004        1.060904233887126
   6.314011920965966E-001   4.779158481671886E-004        1.003307612799749
   6.587668069377089E-001   4.850547908404294E-004   9.458895416430582E-001
   6.853018425162929E-001   4.926805921564924E-004   8.884669256947069E-001
   7.109954019012210E-001   5.007351086228379E-004   8.310275872634649E-001
   7.358422445326120E-001   5.091859446712118E-004   7.733738250361832E-001
   7.598420050296112E-001   5.180300243870960E-004   7.151913524803291E-001
   7.829984996492131E-001   5.272777052763728E-004   6.561446176914426E-001
   8.053191112759112E-001   5.369359819014462E-004   5.959267044767662E-001
   8.268142447398881E-001   5.470199526233699E-004   5.343107918100338E-001
   8.474968450884650E-001   6.013440298220600E-004   4.872401235308282E-001
   8.673819721805265E-001   6.556681070207504E-004   4.401694552516225E-001
   8.864864256447095E-001   7.099921842194405E-004   3.930987869724170E-001
   9.048284148465520E-001   7.643162614181307E-004   3.460281186932113E-001
   9.224272690541115E-001   8.186403386168207E-004   2.989574504140058E-001
   9.393031834816857E-001   6.549122708934568E-004   2.391659603312046E-001
   9.554769973325606E-001   4.911842031700925E-004   1.793744702484035E-001
   9.709700003589650E-001   3.274561354467284E-004   1.195829801656023E-001
   9.858037648149852E-001   1.637280677233642E-004   5.979149008280112E-002
        1.000000000000000   0.000000000000000E+000   0.000000000000000E+000
   
