 n_t 
8
 PFres(i),i=1,npf 
 0 2.67826e-007 2.46321e-007 7.23325e-007 2.67826e-007 2.79881e-007 3.39795e-006 0 0 0 0 1.91899e-006 1000 0.000642411 4.26511e+011 0.000401657
 3 2.67826e-007 2.46321e-007 7.23325e-007 2.67826e-007 2.79881e-007 3.39795e-006 0 0 0 0 1.91899e-006 1000 0.000642411 4.26511e+011 0.000401657
 3.002 0 0 3.90986e-007 0 0 0 0 0 0 0 0 1000 0.000642411 4.26511e+011 0.000401657
 3.3 0 0 3.90986e-007 0 0 0 0 0 0 0 0 1000 0.000642411 4.26511e+011 0.000401657
 3.302 0 0 3.90986e-007 0 0 0 0 0 0 0 0 0.00075 0.000642411 4.26511e+011 0.000401657
 13 0 0 3.90986e-007 0 0 0 0 0 0 0 0 0.00075 0.000642411 4.26511e+011 0.000401657
 13.002 0 0 0 0 0 0 0 0 0 0 0 0.00075 0.000642411 4.26511e+011 0.000401657
 1e+006 0 0 0 0 0 0 0 0 0 0 0 0.00075 0.000642411 4.26511e+011 0.000401657
