 time [msec], PF_current [kA]
 3688.000000 9720.000000 -1260.000000 540.0000000 -20.00000000 -1360.000000 9270.000000 17930.00000 16460.00000 14530.00000 14530.00000 16760.00000 16610.00000
 6256.000000 9830.000000 -1830.000000 560.0000000 -740.0000000 -1590.000000 10060.00000 17510.00000 14700.00000 11200.00000 11200.00000 15270.00000 14990.00000
 9104.000000 9940.000000 -2186.600098 473.4899902 -1410.000000 -1780.000000 10840.00000 17080.00000 12940.00000 8250.000000 8250.000000 13780.00000 13370.00000
 10016.46094 9980.849609 -2243.842529 353.1923828 -1534.675903 -1951.705933 11076.46289 16948.56836 12405.94727 7510.434570 7510.434570 13341.13379 12856.34375
 11016.95215 10041.96094 -2309.734863 230.1481018 -1645.306030 -2120.738281 11341.58105 16819.32617 11849.72070 6725.287109 6725.287109 12876.62695 12318.73438
 12016.29980 10090.16211 -2347.637207 111.1639023 -1768.665405 -2298.081543 11608.69629 16687.09375 11288.65332 5923.216797 5923.216797 12413.07715 11784.54785
 13016.13672 10139.80176 -2350.328613 -61.88542557 -1791.081421 -2520.097168 11854.93262 16569.38281 10787.57520 5276.912598 5276.912598 11997.86914 11310.32324
 14016.22559 10184.01758 -2345.708984 -249.4678497 -1791.739258 -2754.892090 12091.50391 16451.00586 10293.67480 4647.830078 4647.830078 11588.46777 10847.54785
 15016.19531 10222.94629 -2331.125000 -431.3335266 -1803.072876 -2993.640381 12329.04590 16333.17090 9796.546875 4008.034912 4008.034912 11178.55859 10383.79785
 16016.12012 10263.52441 -2334.821289 -601.5080566 -1809.288452 -3228.872559 12555.97559 16224.52148 9326.381836 3422.887451 3422.887451 10791.65332 9940.992188
 17015.76367 10298.48535 -2352.331787 -755.8863525 -1814.055054 -3464.774170 12769.12207 16120.24707 8873.678711 2875.882568 2875.882568 10420.96582 9518.871094
 18015.82812 10328.42969 -2359.375000 -912.1087036 -1822.413696 -3699.947998 12983.54980 16012.90234 8414.067383 2306.221436 2306.221436 10044.09277 9094.633789
 19015.42969 10361.08105 -2376.021484 -1065.915039 -1825.916626 -3933.504883 13199.72363 15907.29297 7956.743652 1743.601685 1743.601685 9666.899414 8671.563477
 20015.41992 10389.61816 -2316.129883 -1266.128540 -1839.723755 -4116.489258 13403.85547 15809.27930 7540.310059 1236.506104 1236.506104 9320.898438 8285.373047
 21015.21289 10409.69238 -2215.232910 -1476.643433 -1857.413696 -4282.896484 13605.27441 15715.67480 7142.129883 784.8362427 784.8362427 8995.714844 7912.137207
 22014.96680 10435.40430 -2132.628174 -1674.503784 -1861.447632 -4443.772949 13808.47754 15624.16406 6758.924316 380.1062012 380.1062012 8685.403320 7548.142578
 23015.39062 10471.45410 -2038.713013 -1867.093506 -1860.180176 -4611.650391 14020.22363 15543.42676 6380.700684 11.78395653 11.78395653 8396.227539 7175.525391
 24015.41016 10420.16797 -2010.175659 -1971.659668 -1888.500000 -4734.563477 14176.31055 15373.26758 6040.880371 -354.6871643 -354.6871643 8039.207520 6969.070801
 25015.80859 10285.27246 -2040.640991 -2021.657959 -1956.529663 -4814.873535 14272.91113 15116.08105 5712.269043 -818.7593994 -818.7593994 7585.267090 6898.113770
 26015.84961 10157.33496 -2064.125000 -2089.077148 -2025.591919 -4899.357910 14371.45410 14866.96973 5367.717773 -1319.961548 -1319.961548 7128.708496 6801.325684
 27016.21680 10025.82617 -2087.125000 -2160.186035 -2097.412354 -4983.183105 14466.75488 14616.45605 5016.938965 -1839.493408 -1839.493408 6665.948730 6702.501953
 28016.29688 9894.612305 -2111.174072 -2234.158203 -2169.788086 -5066.963379 14562.40918 14365.25684 4661.339355 -2366.536133 -2366.536133 6201.412598 6599.625977
 29016.61328 9763.089844 -2101.127441 -2320.729980 -2238.386963 -5147.780762 14648.31836 14143.39355 4334.952148 -2893.617188 -2893.617188 5765.531250 6493.194824
 30016.76562 9637.659180 -2065.143066 -2418.527832 -2312.037354 -5229.682617 14752.68359 13957.20605 4039.403320 -3443.898926 -3443.898926 5330.258789 6384.475098
 31017.00000 9524.590820 -2028.284546 -2522.362305 -2386.760498 -5311.758301 14878.12598 13791.15918 3761.527100 -4010.207031 -4010.207031 4889.769531 6279.928711
 32017.22852 9423.475586 -1991.095825 -2631.424805 -2461.395508 -5395.657227 15020.60840 13640.20215 3494.998047 -4591.724121 -4591.724121 4448.548828 6179.618164
 33017.38672 9333.834961 -1955.054565 -2746.548584 -2534.230957 -5480.514160 15174.39746 13497.84961 3234.625732 -5185.973145 -5185.973145 4006.308350 6082.936035
 34017.69922 9255.880859 -1918.167969 -2866.463623 -2601.917480 -5566.701660 15334.76953 13365.32031 2982.406494 -5779.380371 -5779.380371 3570.186279 5993.550293
