 tt[s]	gap1[m]	gap2[m]	gap3[m]	gap4[m]	gap5[m]	gap6[m]                 
   1.3600000645965338        1.3372290454628335       0.36834385768619549       0.81681650308710463        1.6300531947496002        2.7551064673289076       0.15567860574508890     
   1.3620000646915287        1.3414311114831978       0.37462581100657666       0.81527006493320675        1.6281484019810850        2.7538167134407430       0.15585744530988835     
   1.3640000647865236        1.3455235463056727       0.38065958592392568       0.81365826344252912        1.6262812846412182        2.7525720407134426       0.15604432330170923     
   1.3660000648815185        1.3495022445781022       0.38695618287085265       0.81191255009931140        1.6242856582537171        2.7512335283772984       0.15622565063758251     
   1.3680000649765134        1.3534254228080844       0.39301645367464194       0.81012805194169735        1.6221588009293402        2.7497730221258738       0.15638750075446176     
   1.3700000650715083        1.3572900964590571       0.39900480093496149       0.80821881045507715        1.6199828329643482        2.7482910145925943       0.15654290059163509     
   1.3720000651665032        1.3611029669143921       0.40493238281484945       0.80622499808077952        1.6177725464759161        2.7467964534505613       0.15669611606186970     
   1.3740000652614981        1.3648627200394428       0.41079896547694439       0.80417855369548386        1.6155610856401008        2.7453156323754020       0.15684951904342251     
   1.3760000653564930        1.3686401245078315       0.41661077605890318       0.80212302804473401        1.6133727483598492        2.7438536619628238       0.15700464520091803     
   1.3780000654514879        1.3724912243907996       0.42236576939919795       0.80007945113295242        1.6111955901483241        2.7423936406826956       0.15715561899011771     
   1.3800000655464828        1.3764027300416568       0.42804632210646704       0.79781565084937478        1.6089308800044737        2.7409247436681312       0.15730605216854973     
   1.3820000656414777        1.3803090470402319       0.43365952550862463       0.79543295234622424        1.6065414095047998        2.7393790460674579       0.15744483317161720     
   1.3840000657364726        1.3841883538532676       0.43921163406633684       0.79307823328383431        1.6041571386896951        2.7378344996927733       0.15758037565658026     
   1.3860000658314675        1.3880416933702933       0.44470393448139850       0.79071426441780479        1.6015819991143181        2.7361779017793428       0.15769752129705372     
   1.3880000659264624        1.3920084186851731       0.45014528140667148       0.78838645225184822        1.5990225932710480        2.7345142017370008       0.15780843825978785     
   1.3900000660214573        1.3955067223498583       0.45553698298160789       0.78609172597350763        1.5964889681318848        2.7328703913509442       0.15791690650979820     
